timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:43:48.622275,14,Schwarzberg,train,0.4074289,11.923957,0.34427196,34.635284,0,,0,0,,0,0.029624471,1.7284063,0.096022576,18,2.1095316,0.1171962,18,2.197911,0.12210617,18
2025-12-11 13:43:48.674210,14,Schwarzberg,val,0.424617,3.65009,0.24333934,15.0,0,,0,0,,0,0.0334331,1.770591,0.2950985,6,1.5634522,0.39086306,4,3.1699343,0.79248357,4
2025-12-11 13:43:49.188207,15,Schwarzberg,train,0.35853395,10.111884,0.29195327,34.635284,0,,0,0,,0,0.0334331,1.7404299,0.09669055,18,2.0049062,0.11138368,18,2.2212238,0.12340132,18
2025-12-11 13:43:49.239792,15,Schwarzberg,val,0.45387745,3.9385397,0.26256934,15.0,0,,0,0,,0,0.037347544,2.060781,0.3434635,6,1.4775496,0.3693874,4,3.3070192,0.8267548,4
2025-12-11 13:43:49.757284,16,Schwarzberg,train,0.31826118,8.571201,0.24747021,34.635284,0,,0,0,,0,0.037347544,1.828128,0.101562664,18,1.9407344,0.10781858,18,2.2509506,0.12505281,18
2025-12-11 13:43:49.809315,16,Schwarzberg,val,0.49289224,4.362113,0.29080755,15.0,0,,0,0,,0,0.04131737,2.3779778,0.39632964,6,1.4024181,0.35060453,4,3.4429545,0.86073864,4
2025-12-11 13:43:50.321321,17,Schwarzberg,train,0.2866005,7.304754,0.21090497,34.635284,0,,0,0,,0,0.04131737,1.986426,0.110357,18,1.9164636,0.106470205,18,2.2851844,0.12695469,18
2025-12-11 13:43:50.377089,17,Schwarzberg,val,0.54067004,4.9081135,0.3272076,15.0,0,,0,0,,0,0.045279983,2.719898,0.45331633,6,1.337798,0.3344495,4,3.576234,0.8940585,4
2025-12-11 13:43:50.902293,18,Schwarzberg,train,0.26331592,6.308172,0.18213138,34.635284,0,,0,0,,0,0.045279983,2.2094927,0.1227496,18,1.930427,0.107245944,18,2.3229005,0.12905003,18
2025-12-11 13:43:50.955327,18,Schwarzberg,val,0.5957617,5.5578465,0.37052312,15.0,0,,0,0,,0,0.049155977,3.0806355,0.5134393,6,1.2837694,0.32094234,4,3.7057786,0.92644465,4
2025-12-11 13:43:51.472602,19,Schwarzberg,train,0.24789739,5.569149,0.1607941,34.635284,0,,0,0,,0,0.049155977,2.4880235,0.13822353,18,1.9793068,0.10996149,18,2.3631878,0.13128822,18
2025-12-11 13:43:51.524136,19,Schwarzberg,val,0.65617037,6.2867737,0.41911826,15.0,0,,0,0,,0,0.052852243,3.4489708,0.5748285,6,1.2397206,0.30993015,4,3.8289595,0.95723987,4
2025-12-11 13:43:52.037471,20,Schwarzberg,train,0.23956238,5.0671635,0.14630061,34.635284,0,,0,0,,0,0.052852243,2.810257,0.15612538,18,2.0586863,0.114371456,18,2.4047687,0.13359827,18
2025-12-11 13:43:52.091968,20,Schwarzberg,val,0.7195463,7.0649223,0.47099486,15.0,0,,0,0,,0,0.05627205,3.8132124,0.6355354,6,1.205464,0.301366,4,3.9435709,0.9858927,4
2025-12-11 13:43:52.612975,21,Schwarzberg,train,0.23726837,4.7735176,0.13782239,34.635284,0,,0,0,,0,0.05627205,3.162502,0.17569456,18,2.1624694,0.12013719,18,2.4463387,0.13590771,18
2025-12-11 13:43:52.664622,21,Schwarzberg,val,0.7832966,7.858075,0.5238717,15.0,0,,0,0,,0,0.059325665,4.163884,0.6939807,6,1.1798369,0.29495922,4,4.0482106,1.0120527,4
