timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti_corr_acc,reg_ti_corr_n,reg_ti_corr,reg_ti
2025-11-24 15:39:21.949944,1,Marmaglaciaeren,train,3.2884881,8.117037,11.0,0.7379125,51.330677,19.853275,2.5855017,1.7688903,10.0,0.17688903,112.23091,297.77728,0.3768955,2.958508,10.0,0.2958508,0.0,0.0,,6.1423206,30.0,0.20474403,0.00028160497
2025-11-24 15:43:59.216303,1,Hansebreen,train,2.9482899,18.338638,30.0,0.61128795,70.53899,105.53842,0.66837263,45.720818,29.0,1.5765799,127.03177,101.76779,1.2482512,22.022923,29.0,0.7594111,59.431118,100.9024,0.5889961,4.429812,30.0,0.1476604,0.00028160497
2025-11-24 15:47:02.574744,1,Saint Sorlin,train,1.2327951,18.308197,30.0,0.61027324,549.70404,562.21277,0.9777509,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.81206,30.0,0.19373535,0.00028160497
2025-11-24 15:50:06.005558,1,Goldberg K,train,4.1721377,41.091534,24.0,1.7121472,120.98696,32.0,3.7808425,20.334166,21.0,0.9682936,0.0,0.0,,2.7737467,19.0,0.14598668,0.0,0.0,,3.2511084,30.0,0.10837029,0.00028160497
2025-11-24 15:52:23.885104,1,Sex Rouge,train,4.0690117,12.11183,13.0,0.93167925,52.385315,48.0,1.0913608,6.169135,13.0,0.47454888,6.7187343,29.145838,0.23052122,29.828785,13.0,2.294522,27.49044,12.0,2.2908702,2.5770833,30.0,0.08590278,0.00028160497
2025-11-24 15:56:24.643240,1,Sarenne,train,0.60356236,46.49265,29.0,1.6031948,0.0,0.0,,8.513415,21.0,0.40540072,0.0,0.0,,65.38128,21.0,3.1133943,0.0,0.0,,2.6413705,29.0,0.091081746,0.00028160497
2025-11-24 15:59:24.699216,1,Ossoue,train,0.71264696,37.099792,22.0,1.6863543,0.0,0.0,,69.22647,21.0,3.2964988,0.0,0.0,,10.859183,21.0,0.51710397,0.0,0.0,,4.7087193,29.0,0.16236962,0.00028160497
2025-11-24 16:01:57.303159,1,Pizol,train,7.669756,15.720032,15.0,1.0480021,161.83351,91.0,1.7783903,3.6255112,15.0,0.24170075,21.77668,49.95109,0.43596002,30.795317,15.0,2.0530212,125.788895,25.0,5.0315557,2.410993,27.0,0.08929604,0.00028160497
2025-11-24 16:06:13.795031,1,Ciardoney,train,0.59427685,35.2555,30.0,1.1751834,1.2849127,5.0,0.25698254,7.0213513,29.0,0.24211556,0.0,0.0,,32.672436,29.0,1.1266357,0.0,0.0,,2.4785767,30.0,0.08261923,0.00028160497
2025-11-24 16:08:58.627483,1,Fontana Bianca Weissbrunnf,train,2.1999106,8.587635,23.0,0.37337545,68.159676,129.63318,0.52578884,1.9553847,15.0,0.130359,11.178001,47.0,0.2378298,10.30112,15.0,0.68674135,57.510063,46.633186,1.2332432,1.9255514,23.0,0.083719626,0.00028160497
2025-11-24 16:11:44.091327,1,Oe Wurten K,train,0.99698955,34.962612,30.0,1.1654204,71.53266,97.0,0.7374502,7.465798,15.0,0.49771988,0.0,0.0,,3.1999867,15.0,0.21333246,0.0,0.0,,2.1483154,30.0,0.07161052,0.00028160497
2025-11-24 16:13:19.373338,1,Timorion,train,0.26565582,4.6953883,5.0,0.9390777,0.0,0.0,,0.87836903,5.0,0.17567381,0.0,0.0,,1.681647,5.0,0.3363294,0.0,0.0,,3.487718,29.0,0.12026614,0.00028160497
2025-11-24 16:15:46.084063,1,Lupo,train,14.224142,65.78331,15.0,4.3855543,291.0902,48.0,6.0643797,68.03169,12.0,5.6693077,93.35248,14.0,6.6680346,4.4763956,12.0,0.373033,4.595971,14.0,0.32828367,3.611198,30.0,0.12037327,0.00028160497
2025-11-24 16:16:54.009354,1,Dyngjujokull,val,7.259989,36.856754,23.0,1.6024677,209.6937,58.781544,3.567339,1.0535208,15.0,0.07023472,5.953389,59.354633,0.10030201,31.011795,16.0,1.9382372,190.65619,61.42556,3.1038573,3.8134522,30.0,0.12711509,0.00028160497
2025-11-24 16:17:27.269242,1,Kongsvegen,val,0.34218568,7.535466,13.0,0.5796513,0.0,0.0,,0.2672382,13.0,0.020556785,0.0,0.0,,8.25934,13.0,0.6353339,0.0,0.0,,5.0220466,23.0,0.21834986,0.00028160497
2025-11-24 16:18:29.166929,1,Nigardsbreen,val,3.6501503,30.494144,30.0,1.0164715,403.27264,208.07549,1.9381074,14.3263,29.0,0.49401033,182.71341,195.505,0.9345715,5.32858,29.0,0.18374413,100.04118,190.24286,0.52586037,2.4572017,30.0,0.08190673,0.00028160497
2025-11-24 16:19:13.459406,1,Argentiere,val,1.2490942,10.479885,30.0,0.34932953,418.5355,370.46207,1.1297662,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.5234034,30.0,0.08411345,0.00028160497
2025-11-24 16:19:48.060974,1,Plaine Morte glacier de La,val,2.5963447,6.3458223,15.0,0.42305484,37.779587,68.0,0.55558217,4.3354015,15.0,0.2890268,31.574852,179.41893,0.17598395,13.204238,15.0,0.8802826,26.14086,16.0,1.6338037,2.1437047,30.0,0.07145683,0.00028160497
