timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti_corr_acc,reg_ti_corr_n,reg_ti_corr,reg_ti
2025-11-28 00:30:49.155683,12,Kesselwand F,val,1.0279701,6.4405575,30,0.21468526,162.5644,178.52487,0.9105981,0,0,,0,0,,0,0,,0,0,,2.868654,30,0.0956218,0.00028160497
2025-11-28 00:30:49.903051,12,Gietro,val,2.8107204,11.2606735,30,0.3753558,524.3724,209.85342,2.4987555,2.5448089,25,0.10179235,0,0,,18.80893,25,0.7523572,0,0,,5.661986,30,0.18873288,0.00028160497
2025-11-28 00:30:50.622613,12,Malavalle Vedr DI Uebeltalf,val,1.6879038,6.6870146,23,0.29073977,443.55063,504.0,0.88006085,1.8762165,20,0.09381083,16.053545,162.0,0.099095955,3.6398616,20,0.18199308,75.413864,162.0,0.46551767,5.588799,30,0.1862933,0.00028160497
2025-11-28 00:30:51.290848,12,Ries Occ Vedr DI Rieserf Westl,val,1.3728336,7.915101,16,0.49469382,184.9097,287.18103,0.6438785,2.844979,13,0.21884455,12.065567,95.38864,0.1264885,1.7818055,13,0.13706197,34.08503,96.0,0.3550524,4.8621736,30,0.16207246,0.00028160497
2025-11-28 00:30:51.393059,12,Kessjen,val,0.21459615,0.10741908,1,0.10741908,0,0,,0.15068077,1,0.15068077,0,0,,0.5125482,1,0.5125482,0,0,,0.13724974,1,0.13724974,0.00028160497
2025-11-28 00:30:52.001588,12,Grand Etret,val,1.1175106,3.859214,9,0.42880157,13.738375,22.0,0.6244716,1.0342433,7,0.14774905,3.683793,19.0,0.19388385,0.71475136,7,0.10210734,0,0,,6.93023,30,0.23100768,0.00028160497
2025-11-28 00:30:52.628261,12,Maladeta,val,0.9520209,49.000652,28,1.7500234,0,0,,51.367466,27,1.9024987,0,0,,8.751735,27,0.3241383,0,0,,16.622196,30,0.5540732,0.00028160497
2025-11-28 00:32:25.647870,13,Bruarjokull,train,8.530477,38.297672,30,1.2765892,924.5553,232.70856,3.9730182,1.0827038,19,0.056984413,244.90234,242.56241,1.0096467,36.239532,20,1.8119767,619.69806,250.25516,2.476265,22.701311,30,0.7567104,0.00028160497
2025-11-28 00:33:59.804687,13,Langjokull ice cap,train,3.662579,14.164973,27,0.52462864,363.3353,353.08533,1.0290297,12.169002,26,0.46803853,265.97034,420.39786,0.6326634,39.743565,26,1.5285987,463.18958,428.04953,1.0820934,19.991533,30,0.66638446,0.00028160497
2025-11-28 00:35:28.082576,13,Tungnaarjokull,train,4.513275,11.587451,28,0.41383755,60.039772,44.60918,1.3459061,3.4721382,19,0.18274412,11.254088,61.96137,0.18163073,14.307608,20,0.7153804,92.44114,64.79501,1.4266706,42.827686,30,1.4275897,0.00028160497
2025-11-28 00:36:19.924132,13,Nordenskioeldbreen,train,1.9713206,3.3739986,13,0.25953835,56.39795,90.0,0.6266439,0.09076234,13,0.006981719,2.8069713,86.52905,0.032439638,2.6124246,13,0.20095575,36.650623,83.59117,0.4384509,20.668924,25,0.82675695,0.00028160497
2025-11-28 00:37:52.039136,13,Koldukvislarj,train,5.574023,45.17472,30,1.5058241,258.06927,124.05041,2.0803583,1.9568435,21,0.093183026,19.467781,130.0806,0.14965938,47.635757,22,2.1652617,292.1426,131.4699,2.2221255,22.355118,30,0.74517065,0.00028160497
2025-11-28 00:39:26.587406,13,Hofsjoekull E,train,3.7412243,8.143446,30,0.27144822,135.69525,126.62928,1.0715946,10.809571,30,0.36031905,92.33872,133.44992,0.6919354,25.595675,30,0.8531892,143.62741,130.62196,1.0995655,21.880547,30,0.7293516,0.00028160497
2025-11-28 00:40:59.905326,13,Eyjabakkajokull,train,2.8699498,18.554626,27,0.6872084,34.01461,77.28858,0.44009876,5.0750136,19,0.267106,31.3621,84.920746,0.36931023,26.707605,20,1.3353803,77.39914,87.04567,0.8891785,28.26333,30,0.9421111,0.00028160497
2025-11-28 00:42:14.201822,13,Corbassiere,train,1.2440836,4.839143,28,0.17282654,160.89055,177.60979,0.9058653,1.3270472,22,0.06032033,0,0,,7.505676,22,0.3411671,0,0,,8.41516,30,0.28050536,0.00028160497
2025-11-28 00:43:25.841655,13,Rhone,train,1.4537213,3.4709291,18,0.1928294,144.3122,191.19017,0.75480974,5.5921288,18,0.31067383,2789.023,6514.338,0.42813605,2.5193052,18,0.1399614,0,0,,6.1844225,30,0.20614743,0.00028160497
2025-11-28 00:44:07.359937,13,Svelgjabreen,train,1.5513612,3.8612242,10,0.38612244,24.137295,52.0,0.46417877,2.4651008,10,0.24651007,15.72036,51.0,0.30824235,1.3246145,10,0.13246146,20.713669,53.0,0.39082396,7.1604795,23,0.3113252,0.00028160497
2025-11-28 00:44:47.501535,13,Blomstoelskardsbreen,train,1.8220563,4.933142,10,0.49331424,37.326805,56.0,0.6665501,3.5426295,10,0.35426295,24.158405,54.0,0.4473779,1.6750232,10,0.16750233,18.593695,56.0,0.33203027,6.3090963,23,0.27430853,0.00028160497
2025-11-28 00:45:18.628183,13,Werenskioldbreen,train,3.7317328,6.516791,5,1.3033582,21.219482,20.0,1.0609741,0.13046831,3,0.043489438,0.7796726,13.0,0.05997482,3.5541153,3,1.1847051,20.352531,11.0,1.8502302,14.1992655,28,0.5071167,0.00028160497
2025-11-28 00:46:47.923088,13,Engabreen,train,3.416785,27.560287,30,0.9186763,187.44829,141.64978,1.323322,25.069927,29,0.86448026,133.78127,140.70285,0.95080703,3.1153755,29,0.10742674,61.496506,139.46088,0.44095886,15.370717,30,0.51235723,0.00028160497
2025-11-28 00:47:27.678497,13,Groenfjord E,train,0.7611642,1.9318265,9,0.21464738,28.527252,90.0,0.31696948,1.023915,6,0.17065251,14.616857,75.0,0.19489141,3.4494815,6,0.5749136,0,0,,4.4370084,29,0.1530003,0.00028160497
2025-11-28 00:48:31.065045,13,Findelen,train,2.5943289,5.365466,20,0.26827332,204.01723,246.68,0.8270521,0.48942965,17,0.02878998,8.417556,164.76926,0.051086932,6.167551,17,0.3627971,87.24095,85.679985,1.0182185,18.951113,30,0.6317038,0.00028160497
2025-11-28 00:48:51.632802,13,Hintereis F,train,2.1811929,7.0050783,30,0.23350263,328.03247,421.4358,0.7783688,3.8388638,12,0.31990534,104.88139,249.73973,0.4199628,4.670405,12,0.38920042,0.52321136,0.9516897,0.54977095,10.156434,30,0.33854783,0.00028160497
2025-11-28 00:49:06.148655,13,Austre Okstindbreen,train,0.26616293,1.042058,2,0.521029,0,0,,0.40617567,2,0.20308784,0,0,,0.3418226,2,0.1709113,0,0,,0.35275704,2,0.17637852,0.00028160497
2025-11-28 00:50:36.619258,13,Allalin,train,2.1190364,31.170214,30,1.0390072,172.8329,190.9511,0.905116,3.5437841,27,0.13125126,0.031439833,4.03447,0.007792804,21.853735,27,0.8093976,2.5049894,4.0,0.62624735,11.448989,30,0.38163298,0.00028160497
2025-11-28 00:51:21.207039,13,Austre Broeggerbreen,train,0.38742036,11.710753,12,0.9758961,0,0,,0.11499845,9,0.012777606,0,0,,9.421139,9,1.0467932,0,0,,2.7538805,15,0.18359204,0.00028160497
2025-11-28 00:52:17.485512,13,Tsanfleuron,train,2.731714,9.00644,15,0.60042936,36.404396,64.460754,0.5647529,10.196397,15,0.6797598,13.429035,39.03868,0.34399307,25.745165,15,1.7163444,26.326511,19.0,1.3856059,4.122822,30,0.1374274,0.00028160497
2025-11-28 00:53:46.015156,13,Claridenfirn,train,1.9974718,6.8668394,30,0.22889467,55.955624,60.92034,0.9185048,5.7461705,30,0.19153903,42.683746,66.71619,0.639781,15.31695,30,0.51056504,7.0617027,37.20673,0.18979637,4.680247,30,0.15600823,0.00028160497
2025-11-28 00:54:02.621144,13,Austre Lovenbreen,train,0.5208981,4.1577973,17,0.24457632,151.95973,555.0856,0.2737591,0.812202,17,0.047776587,0,0,,6.859128,17,0.40347812,0,0,,5.3182273,30,0.17727426,0.00028160497
2025-11-28 00:54:51.583404,13,Vernagt F,train,1.7944022,7.8295317,30,0.2609844,365.87,285.5903,1.2811009,1.1753566,29,0.040529538,10.550755,239.0,0.044145416,9.4272785,29,0.32507858,0,0,,12.186451,30,0.40621504,0.00028160497
2025-11-28 00:56:22.153985,13,Langfjordjoekelen,train,1.8979021,20.89734,28,0.74633366,88.935524,124.0,0.717222,26.939754,27,0.9977687,74.87669,110.95238,0.67485434,2.3969815,27,0.088777095,14.460249,112.95238,0.12802075,5.8270617,30,0.1942354,0.00028160497
2025-11-28 00:57:32.220300,13,Hohlaub,train,2.3767753,21.540285,30,0.71800953,26.574913,27.000008,0.98425573,2.531525,30,0.084384166,40.829,42.0,0.97211903,24.69289,30,0.8230964,0,0,,7.7270913,30,0.25756973,0.00028160497
2025-11-28 00:58:34.683064,13,Gebroulaz,train,0.69594425,11.839828,29,0.4082699,230.36143,416.361,0.5532733,0,0,,0,0,,0,0,,0,0,,2.945309,29,0.10156237,0.00028160497
2025-11-28 00:59:20.244794,13,Midtre Lovenbreen,train,0.2689635,1.6541288,12,0.13784407,0,0,,0.30356997,12,0.025297498,0,0,,2.6527498,12,0.22106248,0,0,,3.453922,15,0.23026147,0.00028160497
2025-11-28 01:00:02.503044,13,Graafjellsbrea,train,1.2799088,1.4001279,11,0.12728436,21.617579,42.0,0.5147043,0.4149333,10,0.04149333,7.978662,40.731003,0.1958867,1.8767885,10,0.18767886,13.420973,40.731003,0.32950264,3.8738682,19,0.2038878,0.00028160497
2025-11-28 01:01:25.264575,13,Storbreen,train,0.28392997,24.78549,30,0.826183,0,0,,11.128287,29,0.38373405,0,0,,9.386094,29,0.3236584,0,0,,3.9087243,30,0.13029082,0.00028160497
2025-11-28 01:02:00.915224,13,Svenbreen,train,1.6694449,5.7809196,8,0.72261494,154.22688,180.0,0.85681605,0,0,,0.3635618,28.0,0.012984351,0,0,,17.333376,28.0,0.6190492,3.133515,29,0.10805224,0.00028160497
2025-11-28 01:03:07.085081,13,Silvretta,train,0.98188585,9.118079,30,0.30393597,123.37057,262.07605,0.4707434,8.406986,29,0.28989607,53.98002,205.30887,0.26292104,5.072278,29,0.17490613,0,0,,5.13198,30,0.171066,0.00028160497
2025-11-28 01:03:18.273323,13,Storsteinsfjellbreen,train,1.2987742,0.0010899577,1,0.0010899577,1.6482081,6.0562735,0.2721489,0.19540502,1,0.19540502,3.9279664,7.0,0.5611381,0.22568278,1,0.22568278,0.84311926,4.710435,0.1789897,0.24399808,1,0.24399808,0.00028160497
2025-11-28 01:04:23.830174,13,Adler,train,3.7532923,35.690037,19,1.878423,65.23557,50.59452,1.2893802,1.1008592,16,0.0688037,1.3862762,32.53198,0.042612724,23.310673,16,1.456917,30.829803,21.0,1.4680859,18.375523,30,0.6125175,0.00028160497
2025-11-28 01:05:08.915288,13,Rabots Glaciaer,train,1.6384637,9.27659,10,0.92765903,58.75756,47.75546,1.2303842,0.96514404,9,0.107238226,23.309305,177.0,0.131691,5.489239,9,0.6099155,0,0,,3.3487701,30,0.11162568,0.00028160497
2025-11-28 01:05:18.482674,13,Svartisheibreen,train,0.21271318,0.14754954,1,0.14754954,0,0,,0,0,,0,0,,0,0,,0,0,,0.19767663,1,0.19767663,0.00028160497
2025-11-28 01:05:59.523450,13,Breidablikkbrea,train,1.5195576,1.9028322,11,0.17298475,32.303616,57.0,0.5667301,0.81777954,10,0.08177795,14.675103,56.804367,0.25834462,3.420127,10,0.3420127,28.197964,52.804367,0.5340082,1.9097968,19,0.10051563,0.00028160497
2025-11-28 01:07:16.004349,13,Hellstugubreen,train,3.0512748,27.152334,29,0.9362874,17.434853,10.951092,1.5920653,2.4177084,29,0.083369255,0.93456537,11.856805,0.07882101,16.26656,29,0.5609158,10.545942,9.859111,1.0696646,4.4191637,29,0.15238495,0.00028160497
2025-11-28 01:08:02.468900,13,Storglaciaeren,train,2.1555886,13.808461,10,1.3808461,543.7446,444.56955,1.2230811,3.80892,9,0.42321333,479.28348,762.0,0.62898093,2.8487546,9,0.3165283,0,0,,2.7355819,30,0.09118607,0.00028160497
2025-11-28 01:09:30.559316,13,Aalfotbreen,train,3.2090116,10.084428,30,0.3361476,112.59238,175.781,0.6405264,36.63089,29,1.2631341,202.09091,155.70528,1.2979066,28.17646,29,0.9716021,130.73088,151.70657,0.8617351,4.5442,30,0.15147334,0.00028160497
2025-11-28 01:10:07.851724,13,Marmaglaciaeren,train,3.2209527,8.483894,11,0.7712631,52.451027,19.853275,2.6419332,1.5143753,10,0.15143754,107.611374,297.77728,0.3613821,3.4569092,10,0.34569094,0,0,,2.7155044,30,0.09051682,0.00028160497
2025-11-28 01:11:36.802411,13,Hansebreen,train,1.8596255,12.752284,30,0.42507616,44.71619,105.53842,0.42369586,24.960161,29,0.8606952,60.97315,101.76779,0.5991399,16.198807,29,0.55857956,50.9556,100.9024,0.5049989,4.4122205,30,0.14707403,0.00028160497
2025-11-28 01:12:41.255130,13,Saint Sorlin,train,0.83634865,15.36188,30,0.5120627,378.04178,562.21277,0.67241764,0,0,,0,0,,0,0,,0,0,,3.3732939,30,0.112443134,0.00028160497
2025-11-28 01:13:43.788048,13,Goldberg K,train,1.7074544,14.912275,24,0.6213448,42.41468,32.0,1.3254588,13.289496,21,0.6328332,0,0,,2.4564705,19,0.12928793,0,0,,7.3010235,30,0.24336746,0.00028160497
2025-11-28 01:14:30.620217,13,Sex Rouge,train,2.4387288,4.6074996,13,0.35442305,22.87619,48.0,0.4765873,5.8359957,13,0.44892275,7.2485695,29.145838,0.24869998,14.270418,13,1.0977246,13.788321,12.0,1.1490268,11.220783,30,0.37402612,0.00028160497
2025-11-28 01:15:38.444211,13,Sarenne,train,0.50902414,41.34645,29,1.4257396,0,0,,5.701292,21,0.2714901,0,0,,53.912342,21,2.5672545,0,0,,2.3865297,29,0.08229413,0.00028160497
2025-11-28 01:16:38.220359,13,Ossoue,train,0.5208851,21.68942,22,0.98588276,0,0,,48.473667,21,2.30827,0,0,,11.227109,21,0.5346242,0,0,,3.9940479,29,0.13772579,0.00028160497
2025-11-28 01:17:36.576167,13,Pizol,train,3.6629217,3.0710287,15,0.20473526,54.438793,91.0,0.5982285,5.8017874,15,0.38678584,31.46629,49.95109,0.62994194,5.858529,15,0.3905686,41.290382,25.0,1.6516153,18.485422,27,0.6846453,0.00028160497
2025-11-28 01:19:03.310429,13,Ciardoney,train,0.6989288,28.772205,30,0.95907354,1.8888984,5.0,0.3777797,6.090825,29,0.21002845,0,0,,25.906452,29,0.8933259,0,0,,3.438739,30,0.11462464,0.00028160497
2025-11-28 01:19:56.653489,13,Fontana Bianca Weissbrunnf,train,1.5350143,3.5598435,23,0.15477581,48.23906,129.63318,0.3721197,2.3473775,15,0.15649185,14.5192375,47.0,0.30891994,4.3168817,15,0.28779212,25.937866,46.633186,0.55621046,5.46426,23,0.23757653,0.00028160497
2025-11-28 01:20:41.581727,13,Oe Wurten K,train,0.94853926,31.259703,30,1.0419902,64.25859,97.0,0.66245973,5.604511,15,0.37363407,0,0,,4.742977,15,0.3161985,0,0,,3.3784695,30,0.11261565,0.00028160497
2025-11-28 01:21:12.147481,13,Timorion,train,0.24428338,2.8971488,5,0.5794298,0,0,,0.815278,5,0.1630556,0,0,,0.8145596,5,0.16291192,0,0,,4.450399,29,0.15346204,0.00028160497
2025-11-28 01:22:03.858283,13,Lupo,train,7.6342244,17.423822,15,1.1615882,86.45036,48.0,1.8010492,40.70153,12,3.3917942,48.81417,14.0,3.4867268,11.259025,12,0.9382521,13.904514,14.0,0.9931796,24.114706,30,0.8038236,0.00028160497
2025-11-28 01:22:05.433835,13,Dyngjujokull,val,5.507447,16.05054,23,0.69784963,132.50958,58.781544,2.2542717,2.249307,15,0.1499538,2.9437814,59.354633,0.04959649,18.478611,16,1.1549132,137.65953,61.42556,2.2410789,22.858393,30,0.76194644,0.00028160497
2025-11-28 01:22:06.141784,13,Kongsvegen,val,0.85863864,4.4594603,13,0.34303543,0,0,,0.42255065,13,0.032503895,0,0,,6.244734,13,0.48036414,0,0,,17.773632,23,0.77276665,0.00028160497
2025-11-28 01:22:07.058264,13,Nigardsbreen,val,4.285723,24.838236,30,0.82794124,457.6201,208.07549,2.1992984,8.982407,29,0.30973816,131.4174,195.505,0.6721946,5.514267,29,0.19014713,188.433,190.24286,0.99048656,8.720384,30,0.29067948,0.00028160497
2025-11-28 01:22:07.706398,13,Argentiere,val,1.8873136,16.094007,30,0.53646696,455.77515,370.46207,1.2302884,0,0,,0,0,,0,0,,0,0,,18.092905,30,0.60309684,0.00028160497
2025-11-28 01:22:08.388631,13,Plaine Morte glacier de La,val,2.7333465,9.773413,15,0.6515609,50.543076,68.0,0.74328053,2.5618155,15,0.1707877,16.951143,179.41893,0.09447801,16.616879,15,1.1077919,23.589226,16.0,1.4743266,6.8389673,30,0.2279656,0.00028160497
2025-11-28 01:22:09.138716,13,Austdalsbreen,val,1.4603633,13.946216,30,0.46487388,44.49704,72.92214,0.6101993,6.236129,29,0.21503893,20.23974,80.800255,0.25049105,4.5182705,29,0.15580243,20.505339,73.15236,0.28031,7.065295,30,0.23550986,0.00028160497
2025-11-28 01:22:09.760496,13,Kesselwand F,val,1.069462,7.0544357,30,0.23514786,172.60864,178.52487,0.96686053,0,0,,0,0,,0,0,,0,0,,2.364151,30,0.07880504,0.00028160497
2025-11-28 01:22:10.535454,13,Gietro,val,3.1067672,14.842945,30,0.49476486,590.0797,209.85342,2.811866,2.224001,25,0.08896004,0,0,,20.742556,25,0.8297022,0,0,,4.5983057,30,0.15327686,0.00028160497
2025-11-28 01:22:11.273044,13,Malavalle Vedr DI Uebeltalf,val,1.6118302,4.8044505,23,0.20888916,421.91455,504.0,0.8371321,1.3709785,20,0.068548925,13.253708,162.0,0.081813015,3.813465,20,0.19067326,71.25647,162.0,0.43985474,6.1781263,30,0.20593755,0.00028160497
2025-11-28 01:22:11.960319,13,Ries Occ Vedr DI Rieserf Westl,val,1.0328822,4.888892,16,0.30555576,129.89503,287.18103,0.45231062,2.2492518,13,0.17301938,9.625381,95.38864,0.100907005,1.4762268,13,0.113555916,27.031752,96.0,0.28158075,4.157672,30,0.13858907,0.00028160497
2025-11-28 01:22:12.062835,13,Kessjen,val,0.20986833,0.13369654,1,0.13369654,0,0,,0.13480337,1,0.13480337,0,0,,0.5369978,1,0.5369978,0,0,,0.12903695,1,0.12903695,0.00028160497
2025-11-28 01:22:12.661426,13,Grand Etret,val,1.0706849,3.4593258,9,0.38436952,13.45582,22.0,0.6116282,0.92706525,7,0.1324379,3.7641056,19.0,0.19811082,0.7165572,7,0.10236532,0,0,,5.9624104,30,0.19874702,0.00028160497
2025-11-28 01:22:13.281812,13,Maladeta,val,0.99989784,43.810356,28,1.5646557,0,0,,48.507156,27,1.7965614,0,0,,9.283879,27,0.3438474,0,0,,18.873291,30,0.62910974,0.00028160497
2025-11-28 01:23:41.109969,14,Bruarjokull,train,8.472648,39.087803,30,1.3029268,909.6472,232.70856,3.9089549,0.9842259,19,0.051801365,243.28284,242.56241,1.0029701,36.19353,20,1.8096765,607.5331,250.25516,2.4276547,24.490362,30,0.81634545,0.00028160497
2025-11-28 01:29:38.656450,14,Langjokull ice cap,train,3.771455,18.18164,27,0.6733941,381.61792,353.08533,1.0808094,10.977822,26,0.42222396,245.46532,420.39786,0.5838881,44.29886,26,1.7038023,511.30487,428.04953,1.1944993,18.96104,30,0.6320347,0.00028160497
2025-11-28 01:30:59.731787,14,Tungnaarjokull,train,4.624159,12.037385,28,0.42990664,61.78852,44.60918,1.3851078,3.0278826,19,0.15936224,9.935584,61.96137,0.16035126,14.441654,20,0.72208273,96.13071,64.79501,1.4836128,43.91011,30,1.4636704,0.00028160497
2025-11-28 01:31:47.237356,14,Nordenskioeldbreen,train,1.9429489,3.4732108,13,0.26717007,55.951885,90.0,0.62168765,0.097882375,13,0.007529414,2.7401474,86.52905,0.031667367,2.6516335,13,0.20397182,36.364906,83.59117,0.43503287,20.160307,25,0.8064123,0.00028160497
2025-11-28 01:33:14.266679,14,Koldukvislarj,train,5.5027575,45.771915,30,1.5257306,250.81876,124.05041,2.02191,1.8869053,21,0.08985264,18.950148,130.0806,0.14568006,47.696064,22,2.168003,286.5364,131.4699,2.1794832,23.311333,30,0.7770445,0.00028160497
2025-11-28 01:34:43.320963,14,Hofsjoekull E,train,3.7777023,8.999423,30,0.2999808,133.87851,126.62928,1.0572476,10.211307,30,0.3403769,89.11633,133.44992,0.6677886,26.58534,30,0.8861781,144.979,130.62196,1.1099129,23.694542,30,0.7898181,0.00028160497
2025-11-28 01:36:11.932932,14,Eyjabakkajokull,train,2.8684413,23.686897,27,0.8772925,34.16571,77.28858,0.4420538,4.4017167,19,0.2316693,28.676575,84.920746,0.33768633,29.305439,20,1.465272,81.318085,87.04567,0.9342002,26.903877,30,0.8967959,0.00028160497
2025-11-28 01:37:22.184221,14,Corbassiere,train,1.16887,6.0681124,28,0.21671832,151.27391,177.60979,0.8517206,1.1294836,22,0.051340163,0,0,,8.216883,22,0.37349468,0,0,,7.5813723,30,0.25271243,0.00028160497
2025-11-28 01:38:29.633126,14,Rhone,train,1.3938444,1.9970864,18,0.11094925,152.22525,191.19017,0.7961981,3.8913796,18,0.21618776,2291.8088,6514.338,0.35180995,4.3434687,18,0.24130382,0,0,,5.6613197,30,0.18871067,0.00028160497
2025-11-28 01:39:08.147741,14,Svelgjabreen,train,1.4833574,2.1584573,10,0.21584573,19.791409,52.0,0.38060403,1.7855767,10,0.17855768,12.095186,51.0,0.23716052,1.3791362,10,0.13791363,21.808903,53.0,0.41148874,9.21359,23,0.40059087,0.00028160497
2025-11-28 01:39:46.334859,14,Blomstoelskardsbreen,train,1.7829871,3.6578662,10,0.36578664,35.813572,56.0,0.6395281,2.7957819,10,0.27957818,21.186836,54.0,0.39234883,1.9985187,10,0.19985187,20.187794,56.0,0.36049634,7.0336447,23,0.30581063,0.00028160497
2025-11-28 01:40:15.665774,14,Werenskioldbreen,train,3.7820075,6.8700614,5,1.3740124,22.384403,20.0,1.1192201,0.112731904,3,0.0375773,0.7483332,13.0,0.057564095,3.713995,3,1.2379984,20.78312,11.0,1.8893745,12.617028,28,0.45060816,0.00028160497
2025-11-28 01:41:40.149578,14,Engabreen,train,2.690212,12.825795,30,0.42752653,150.62347,141.64978,1.0633513,17.761208,29,0.6124554,118.56789,140.70285,0.8426829,5.323347,29,0.1835637,38.551876,139.46088,0.27643508,11.553194,30,0.38510647,0.00028160497
2025-11-28 01:42:19.211236,14,Groenfjord E,train,0.80039364,2.478711,9,0.27541232,33.705807,90.0,0.37450898,0.912419,6,0.15206984,13.578253,75.0,0.18104336,3.7954626,6,0.6325771,0,0,,4.018061,29,0.13855383,0.00028160497
2025-11-28 01:43:20.008845,14,Findelen,train,2.5244994,7.457805,20,0.37289026,232.12204,246.68,0.9409844,0.39417803,17,0.023186943,8.47679,164.76926,0.051446434,7.8099403,17,0.45940825,76.96251,85.679985,0.8982554,16.439486,30,0.5479829,0.00028160497
2025-11-28 01:43:39.290268,14,Hintereis F,train,2.1391153,6.244309,30,0.20814364,358.1484,421.4358,0.8498291,3.4738626,12,0.28948855,98.01137,249.73973,0.39245406,5.574362,12,0.46453017,0.44939023,0.9516897,0.47220248,9.843954,30,0.32813182,0.00028160497
2025-11-28 01:43:52.909794,14,Austre Okstindbreen,train,0.25207043,0.53880537,2,0.26940268,0,0,,0.25875473,2,0.12937737,0,0,,0.22708265,2,0.11354133,0,0,,0.40111336,2,0.20055668,0.00028160497
2025-11-28 01:45:18.555842,14,Allalin,train,2.0341177,32.59463,30,1.0864878,177.89462,190.9511,0.93162394,3.6560252,27,0.13540834,0.034124132,4.03447,0.008458145,22.321404,27,0.8267186,1.9200859,4.0,0.48002148,12.266128,30,0.40887094,0.00028160497
2025-11-28 01:46:00.468084,14,Austre Broeggerbreen,train,0.36789542,11.994821,12,0.9995684,0,0,,0.11380985,9,0.012645539,0,0,,9.5252905,9,1.0583656,0,0,,2.4083378,15,0.16055587,0.00028160497
2025-11-28 01:46:54.493769,14,Tsanfleuron,train,2.9720683,10.612485,15,0.707499,42.370346,64.460754,0.6573045,9.05551,15,0.6037007,11.622378,39.03868,0.2977144,27.994265,15,1.8662844,29.820942,19.0,1.5695232,3.88489,30,0.12949634,0.00028160497
2025-11-28 01:48:18.696774,14,Claridenfirn,train,1.4983503,10.088745,30,0.33629152,36.394962,60.92034,0.5974189,4.070633,30,0.13568777,33.243217,66.71619,0.49827814,18.69759,30,0.62325305,4.2807813,37.20673,0.11505395,5.3338323,30,0.17779441,0.00028160497
2025-11-28 01:48:34.862564,14,Austre Lovenbreen,train,0.5261315,4.3359423,17,0.25505543,158.45999,555.0856,0.28546947,0.77421814,17,0.045542244,0,0,,6.9722214,17,0.41013068,0,0,,5.0792274,30,0.16930759,0.00028160497
2025-11-28 01:49:20.911901,14,Vernagt F,train,1.7474328,8.5668125,30,0.28556043,377.03418,285.5903,1.3201925,1.015632,29,0.035021793,8.797035,239.0,0.03680768,10.281193,29,0.3545239,0,0,,9.679215,30,0.32264054,0.00028160497
2025-11-28 01:50:47.167300,14,Langfjordjoekelen,train,1.7232674,15.112663,28,0.539738,66.43318,124.0,0.53575146,24.28987,27,0.8996248,66.886,110.95238,0.60283524,3.392308,27,0.12564103,17.281572,112.95238,0.15299875,8.247001,30,0.27490005,0.00028160497
2025-11-28 01:51:53.867557,14,Hohlaub,train,2.5592191,24.719566,30,0.8239856,30.469624,27.000008,1.1285043,2.4152236,30,0.08050746,42.111435,42.0,1.0026532,26.610449,30,0.887015,0,0,,7.45888,30,0.24862935,0.00028160497
2025-11-28 01:52:53.870989,14,Gebroulaz,train,0.6139591,7.2038503,29,0.24840863,196.38806,416.361,0.47167736,0,0,,0,0,,0,0,,0,0,,3.3976178,29,0.11715923,0.00028160497
2025-11-28 01:53:38.665255,14,Midtre Lovenbreen,train,0.26203114,1.7836586,12,0.14863822,0,0,,0.26429975,12,0.02202498,0,0,,2.733359,12,0.22777992,0,0,,3.328578,15,0.22190522,0.00028160497
2025-11-28 01:54:21.362998,14,Graafjellsbrea,train,1.4973382,2.5808356,11,0.23462142,27.01712,42.0,0.6432648,0.4542618,10,0.045426182,9.022127,40.731003,0.22150515,2.4665954,10,0.24665955,13.666,40.731003,0.3355184,4.6378546,19,0.2440976,0.00028160497
2025-11-28 01:55:44.811241,14,Storbreen,train,0.32381433,17.148546,30,0.57161826,0,0,,9.200367,29,0.31725404,0,0,,7.4296255,29,0.256194,0,0,,6.270783,30,0.20902611,0.00028160497
2025-11-28 01:56:20.932891,14,Svenbreen,train,1.7132734,6.0052247,8,0.7506531,162.08261,180.0,0.900459,0,0,,0.37983322,28.0,0.013565473,0,0,,17.40763,28.0,0.6217011,2.9638257,29,0.10220089,0.00028160497
2025-11-28 01:57:28.421015,14,Silvretta,train,0.7866507,6.4742823,30,0.21580942,94.8648,262.07605,0.36197433,6.7993145,29,0.23445912,43.18305,205.30887,0.21033213,6.3596597,29,0.2192986,0,0,,4.413179,30,0.14710598,0.00028160497
2025-11-28 01:57:39.679961,14,Storsteinsfjellbreen,train,1.182344,0.013936663,1,0.013936663,1.2197497,6.0562735,0.20140268,0.1624606,1,0.1624606,3.3620586,7.0,0.4802941,0.2715637,1,0.2715637,1.0700927,4.710435,0.22717492,0.22839458,1,0.22839458,0.00028160497
2025-11-28 01:58:45.602938,14,Adler,train,3.6903787,34.9292,19,1.8383789,63.50847,50.59452,1.255244,1.1028328,16,0.06892705,1.4103028,32.53198,0.043351274,22.785387,16,1.4240867,29.893269,21.0,1.423489,19.04621,30,0.6348737,0.00028160497
