timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti
2025-11-15 21:44:59.659149,14,Tungnaarjokull,train,17.896496,73.05382,28,2.609065,378.02115,44.60918,8.474066,0.87978077,19,0.046304252,20.751026,61.96137,0.33490264,55.400326,20,2.7700164,413.03906,64.79501,6.3745503,0.00028160497
2025-11-15 21:45:10.275251,14,Nordenskioeldbreen,train,2.3258073,6.037167,13,0.4643975,104.28432,90.0,1.1587147,0.29385015,13,0.022603858,6.313911,86.52905,0.07296868,3.9015274,13,0.3001175,58.537483,83.59117,0.7002831,0.00028160497
2025-11-15 21:45:29.815014,14,Koldukvislarj,train,13.632012,84.745674,30,2.824856,701.6975,124.05041,5.656552,0.9463361,21,0.045063626,25.058126,130.0806,0.19263539,71.02257,22,3.2282987,622.3041,131.4699,4.733434,0.00028160497
2025-11-15 21:45:47.727247,14,Hofsjoekull E,train,9.311252,27.59692,30,0.9198974,468.0506,126.62928,3.6962273,7.2284484,30,0.24094829,84.907166,133.44992,0.63624746,55.635967,30,1.8545324,453.36356,130.62196,3.4708064,0.00028160497
2025-11-15 21:46:07.369212,14,Eyjabakkajokull,train,10.426291,57.800175,27,2.1407473,316.73718,77.28858,4.098111,2.438576,19,0.1283461,34.658073,84.920746,0.40812257,56.759598,20,2.83798,293.01657,87.04567,3.3662395,0.00028160497
2025-11-15 21:46:23.884201,14,Corbassiere,train,2.6382823,15.795503,28,0.5641251,349.3863,177.60979,1.9671568,0.5538738,22,0.025176082,0,0,,16.552507,22,0.75238675,0,0,,0.00028160497
2025-11-15 21:46:39.325945,14,Rhone,train,2.3146281,2.1586897,18,0.119927205,289.412,191.19017,1.5137389,6.339732,18,0.35220733,2889.8267,6514.338,0.4436102,4.3534875,18,0.24186042,0,0,,0.00028160497
2025-11-15 21:46:48.540868,14,Svelgjabreen,train,4.2109437,14.455942,10,1.4455942,80.92317,52.0,1.5562149,7.395452,10,0.7395452,41.518494,51.0,0.81408817,2.6792316,10,0.26792318,32.532852,53.0,0.6138274,0.00028160497
2025-11-15 21:46:57.589597,14,Blomstoelskardsbreen,train,4.4175444,14.089011,10,1.4089011,95.13318,56.0,1.6988069,8.5716505,10,0.85716504,51.915474,54.0,0.96139765,2.6934965,10,0.26934966,27.403605,56.0,0.4893501,0.00028160497
2025-11-15 21:47:03.116767,14,Werenskioldbreen,train,6.5179276,10.209759,5,2.041952,38.048336,20.0,1.9024168,0.050904304,3,0.016968101,0.37346408,13.0,0.028728006,5.25541,3,1.7518034,29.49253,11.0,2.6811392,0.00028160497
2025-11-15 21:47:24.845667,14,Engabreen,train,5.604547,25.217426,30,0.84058094,366.30438,141.64978,2.5859861,31.560957,29,1.0883088,211.12729,140.70285,1.5005189,5.9770565,29,0.2061054,62.794014,139.46088,0.4502626,0.00028160497
2025-11-15 21:47:33.005452,14,Groenfjord E,train,1.4500443,3.8160603,9,0.4240067,53.209206,90.0,0.5912134,0.75728375,6,0.12621397,11.751899,75.0,0.15669198,5.120963,6,0.85349387,0,0,,0.00028160497
2025-11-15 21:47:47.005261,14,Findelen,train,12.367144,22.568882,20,1.1284441,1344.5188,246.68,5.450457,0.19389473,17,0.011405572,13.743133,164.76926,0.083408356,19.130783,17,1.1253402,488.41034,85.679985,5.700402,0.00028160497
2025-11-15 21:47:56.194885,14,Hintereis F,train,3.536138,8.863291,30,0.29544303,870.039,421.4358,2.0644639,3.142681,12,0.26189008,85.04056,249.73973,0.34051675,9.838235,12,0.81985295,0.42091602,0.9516897,0.44228283,0.00028160497
2025-11-15 21:47:59.368958,14,Austre Okstindbreen,train,0.3856504,0.7509,2,0.37545,0,0,,0.5999989,2,0.29999945,0,0,,0.19057634,2,0.09528817,0,0,,0.00028160497
2025-11-15 21:48:16.572089,14,Allalin,train,7.480976,66.45636,30,2.215212,607.8324,190.9511,3.1831834,5.7552047,27,0.21315573,0.114970215,4.03447,0.028496983,39.677834,27,1.4695494,9.280222,4.0,2.3200555,0.00028160497
2025-11-15 21:48:25.639047,14,Austre Broeggerbreen,train,1.2099843,14.559184,12,1.2132654,0,0,,0.11533357,9,0.012814841,0,0,,10.739926,9,1.1933252,0,0,,0.00028160497
2025-11-15 21:48:40.378543,14,Tsanfleuron,train,5.3323345,11.406451,15,0.7604301,55.17994,64.460754,0.8560238,11.540291,15,0.76935273,13.863016,39.03868,0.35510975,31.729391,15,2.1152928,43.669243,19.0,2.2983813,0.00028160497
2025-11-15 21:48:57.576512,14,Claridenfirn,train,2.150686,7.3034534,30,0.24344847,43.27174,60.92034,0.7103004,7.774845,30,0.25916153,49.875576,66.71619,0.7475784,19.169365,30,0.63897884,4.529228,37.20673,0.12173142,0.00028160497
2025-11-15 21:49:01.998956,14,Austre Lovenbreen,train,1.0824361,7.940543,17,0.4670908,285.54996,555.0856,0.5144251,0.58012617,17,0.034125067,0,0,,10.782132,17,0.6342431,0,0,,0.00028160497
2025-11-15 21:49:13.365684,14,Vernagt F,train,3.114779,17.590225,30,0.58634084,693.6478,285.5903,2.4288213,0.61977303,29,0.021371484,7.9875445,239.0,0.03342069,20.20715,29,0.69679826,0,0,,0.00028160497
2025-11-15 21:49:33.437459,14,Langfjordjoekelen,train,4.64553,49.04756,28,1.7516987,221.71115,124.0,1.7879931,36.857155,27,1.3650798,105.0418,110.95238,0.94672877,2.595608,27,0.09613363,34.345505,112.95238,0.30407065,0.00028160497
2025-11-15 21:49:51.000902,14,Hohlaub,train,4.295685,44.92446,30,1.4974822,65.2615,27.000008,2.4170918,2.3103878,30,0.077012934,15.962652,42.0,0.38006315,42.66003,30,1.4220011,0,0,,0.00028160497
2025-11-15 21:51:03.068599,14,Gebroulaz,train,0.6471299,8.370339,29,0.2886324,209.23474,416.361,0.50253206,0,0,,0,0,,0,0,,0,0,,0.00028160497
2025-11-15 21:51:11.931184,14,Midtre Lovenbreen,train,0.3388423,3.4934793,12,0.29112327,0,0,,0.18654475,12,0.015545396,0,0,,4.445432,12,0.3704527,0,0,,0.00028160497
2025-11-15 21:51:21.603533,14,Graafjellsbrea,train,1.8504994,1.9009525,11,0.17281386,35.988186,42.0,0.8568616,1.2939631,10,0.1293963,9.436055,40.731003,0.23166764,2.4073336,10,0.24073337,19.967024,40.731003,0.49021685,0.00028160497
2025-11-15 21:51:44.035319,14,Storbreen,train,0.9832701,32.7312,30,1.0910401,0,0,,14.27654,29,0.49229446,0,0,,11.096628,29,0.38264236,0,0,,0.00028160497
2025-11-15 21:51:51.041696,14,Svenbreen,train,2.2981405,7.183894,8,0.89798677,192.61276,180.0,1.070071,0,0,,0.47620648,28.0,0.017007375,0,0,,21.330042,28.0,0.76178724,0.00028160497
2025-11-15 21:52:06.120617,14,Silvretta,train,0.8672453,4.5040445,30,0.15013483,76.50019,262.07605,0.29190072,7.9276257,29,0.2733664,50.03985,205.30887,0.2437296,6.9357977,29,0.23916544,0,0,,0.00028160497
2025-11-15 21:52:08.745780,14,Storsteinsfjellbreen,train,1.5795491,0.05585525,1,0.05585525,2.064347,6.0562735,0.34086093,0.16660857,1,0.16660857,3.802603,7.0,0.54322904,0.41539878,1,0.41539878,1.7722837,4.710435,0.3762463,0.00028160497
2025-11-15 21:52:23.894822,14,Adler,train,13.18336,61.799496,19,3.252605,273.28363,50.59452,5.4014473,2.0892088,16,0.13057555,4.4111347,32.53198,0.1355938,37.781734,16,2.3613584,100.24913,21.0,4.7737684,0.00028160497
2025-11-15 21:52:33.666832,14,Rabots Glaciaer,train,2.7342138,10.523801,10,1.0523801,80.014465,47.75546,1.6755041,1.2351154,9,0.13723505,23.961262,177.0,0.13537437,5.9084344,9,0.6564927,0,0,,0.00028160497
2025-11-15 21:52:35.559589,14,Svartisheibreen,train,0.35665405,0.7127449,1,0.7127449,0,0,,0,0,,0,0,,0,0,,0,0,,0.00028160497
2025-11-15 21:52:45.160851,14,Breidablikkbrea,train,2.0241048,2.20609,11,0.20055364,34.448383,57.0,0.6043576,1.7111096,10,0.17111097,20.322107,56.804367,0.35775608,4.5843,10,0.45843002,34.146587,52.804367,0.6466622,0.00028160497
2025-11-15 21:53:06.801262,14,Hellstugubreen,train,4.9194694,17.233913,29,0.59427285,28.99082,10.951092,2.6472995,2.430623,29,0.08381459,0.7299548,11.856805,0.061564207,9.443837,29,0.32564956,16.843847,9.859111,1.708455,0.00028160497
2025-11-15 21:53:17.511856,14,Storglaciaeren,train,3.46013,16.159168,10,1.6159168,656.8363,444.56955,1.4774657,4.522056,9,0.5024507,558.2244,762.0,0.732578,3.4311774,9,0.38124195,0,0,,0.00028160497
2025-11-15 21:53:39.609680,14,Aalfotbreen,train,5.6735873,18.915554,30,0.6305185,167.89166,175.781,0.95511836,60.45538,29,2.0846682,321.16788,155.70528,2.0626652,26.702488,29,0.9207754,127.0605,151.70657,0.83754116,0.00028160497
2025-11-15 21:53:46.637004,14,Marmaglaciaeren,train,3.6549504,7.405555,11,0.67323226,54.10768,19.853275,2.725378,1.6390655,10,0.16390656,111.89892,297.77728,0.37578058,2.6988192,10,0.26988193,0,0,,0.00028160497
2025-11-15 21:54:07.966779,14,Hansebreen,train,3.6794386,16.870134,30,0.5623378,61.35635,105.53842,0.5813651,41.822487,29,1.4421548,114.55806,101.76779,1.1256809,21.390408,29,0.73760027,60.64885,100.9024,0.6010645,0.00028160497
2025-11-15 21:54:22.062013,14,Saint Sorlin,train,1.3832675,20.136782,30,0.6712261,588.84644,562.21277,1.0473729,0,0,,0,0,,0,0,,0,0,,0.00028160497
2025-11-15 21:54:33.678548,14,Goldberg K,train,4.8672757,39.939346,24,1.6641395,112.00552,32.0,3.5001726,19.150175,21,0.9119131,0,0,,2.994205,19,0.15758973,0,0,,0.00028160497
2025-11-15 21:54:46.770935,14,Sex Rouge,train,5.4887342,12.102505,13,0.93096197,53.589905,48.0,1.1164564,5.6636114,13,0.43566242,6.2606626,29.145838,0.21480468,28.050884,13,2.1577604,28.73999,12.0,2.3949993,0.00028160497
2025-11-15 21:54:59.028389,14,Sarenne,train,2.4583137,46.41434,29,1.6004945,0,0,,7.2731223,21,0.34633917,0,0,,62.35384,21,2.9692304,0,0,,0.00028160497
2025-11-15 21:55:10.163959,14,Ossoue,train,2.5545397,33.234455,22,1.5106571,0,0,,64.50176,21,3.0715125,0,0,,11.053276,21,0.5263465,0,0,,0.00028160497
2025-11-15 21:55:23.248699,14,Pizol,train,8.282247,13.696196,15,0.91307974,146.31001,91.0,1.6078024,3.6703877,15,0.24469253,21.955873,49.95109,0.4395474,27.724714,15,1.8483144,118.289314,25.0,4.7315726,0.00028160497
2025-11-15 21:55:39.841511,14,Ciardoney,train,1.604378,37.194454,30,1.2398152,1.3266262,5.0,0.26532525,7.3122168,29,0.2521454,0,0,,34.38187,29,1.1855817,0,0,,0.00028160497
2025-11-15 21:55:54.139443,14,Fontana Bianca Weissbrunnf,train,2.7906919,9.596467,23,0.4172377,73.55087,129.63318,0.5673769,1.9256121,15,0.12837414,11.219297,47.0,0.23870845,11.336167,15,0.7557445,62.1922,46.633186,1.3336468,0.00028160497
2025-11-15 21:56:04.322476,14,Oe Wurten K,train,1.5170606,30.218655,30,1.0072886,67.556816,97.0,0.69646204,7.0406613,15,0.46937746,0,0,,2.4595191,15,0.16396795,0,0,,0.00028160497
2025-11-15 21:56:10.932573,14,Timorion,train,0.68179864,4.404884,5,0.8809768,0,0,,0.8001212,5,0.16002424,0,0,,1.6101644,5,0.3220329,0,0,,0.00028160497
2025-11-15 21:56:22.187534,14,Lupo,train,18.59906,70.008255,15,4.6672173,293.6975,48.0,6.118698,68.1986,12,5.683217,96.16397,14.0,6.8688555,4.01097,12,0.33424753,3.7643476,14.0,0.26888198,0.00028160497
2025-11-15 21:56:23.549025,14,Dyngjujokull,val,8.694471,38.416275,23,1.6702728,210.47633,58.781544,3.5806532,1.0538086,15,0.07025391,5.5962005,59.354633,0.09428414,32.118793,16,2.0074246,193.19812,61.42556,3.1452396,0.00031847318
2025-11-15 21:56:23.896510,14,Kongsvegen,val,0.6460794,8.044719,13,0.61882454,0,0,,0.2533857,13,0.019491209,0,0,,8.49168,13,0.65320617,0,0,,0.00031847318
2025-11-15 21:56:24.339416,14,Nigardsbreen,val,3.8115442,24.887056,30,0.82956856,358.40256,208.07549,1.7224641,13.736829,29,0.47368374,177.21457,195.505,0.9064452,4.2979507,29,0.14820519,86.86257,190.24286,0.45658782,0.00031847318
2025-11-15 21:56:24.592667,14,Argentiere,val,1.511106,7.562015,30,0.25206718,512.9988,370.46207,1.384754,0,0,,0,0,,0,0,,0,0,,0.00031847318
2025-11-15 21:56:24.855102,14,Plaine Morte glacier de La,val,3.415512,7.8865237,15,0.5257683,43.759068,68.0,0.6435157,3.9486687,15,0.2632446,28.149698,179.41893,0.15689369,16.122114,15,1.0748076,26.925983,16.0,1.682874,0.00031847318
2025-11-15 21:56:25.151235,14,Austdalsbreen,val,2.9335263,33.004864,30,1.1001621,90.990005,72.92214,1.2477692,13.656396,29,0.4709102,32.604332,80.800255,0.4035177,7.7613697,29,0.26763344,26.522694,73.15236,0.36256784,0.00031847318
2025-11-15 21:56:25.357380,14,Kesselwand F,val,1.3180541,9.067152,30,0.3022384,208.27002,178.52487,1.1666163,0,0,,0,0,,0,0,,0,0,,0.00031847318
2025-11-15 21:56:25.654049,14,Gietro,val,6.2485948,25.533072,30,0.8511024,1092.5637,209.85342,5.2063184,1.3509694,25,0.054038778,0,0,,29.46935,25,1.178774,0,0,,0.00031847318
2025-11-15 21:56:25.949586,14,Malavalle Vedr DI Uebeltalf,val,1.6912626,6.480262,23,0.28175053,411.65143,504.0,0.81676877,2.1556344,20,0.10778172,18.06717,162.0,0.11152574,4.396056,20,0.21980281,74.19308,162.0,0.45798197,0.00031847318
2025-11-15 21:56:26.201485,14,Ries Occ Vedr DI Rieserf Westl,val,0.9827334,3.3955717,16,0.21222323,102.34712,287.18103,0.35638538,2.4333365,13,0.18717974,10.975985,95.38864,0.115065955,1.6904263,13,0.13003281,23.63959,96.0,0.24624573,0.00031847318
2025-11-15 21:56:26.233267,14,Kessjen,val,0.72586244,0.4180101,1,0.4180101,0,0,,0.10152636,1,0.10152636,0,0,,0.9315516,1,0.9315516,0,0,,0.00031847318
2025-11-15 21:56:26.424572,14,Grand Etret,val,1.2305958,3.0968046,9,0.34408942,13.045849,22.0,0.59299314,1.210692,7,0.17295602,5.4258814,19.0,0.2855727,1.3046433,7,0.18637761,0,0,,0.00031847318
2025-11-15 21:56:26.618702,14,Maladeta,val,3.6710746,108.284805,28,3.8673146,0,0,,84.57289,27,3.1323292,0,0,,9.230447,27,0.3418684,0,0,,0.00031847318
2025-11-15 21:56:46.285281,15,Bruarjokull,train,16.76138,85.16629,30,2.8388765,1821.6454,232.70856,7.828012,0.27776495,19,0.014619208,293.06232,242.56241,1.2081934,59.939785,20,2.9969893,1201.1279,250.25516,4.7996135,0.00031847318
2025-11-15 21:57:04.516938,15,Langjokull ice cap,train,7.646259,42.711666,27,1.5819136,800.2611,353.08533,2.266481,8.68499,26,0.33403808,235.45512,420.39786,0.5600769,77.90787,26,2.9964566,1011.5575,428.04953,2.3631785,0.00031847318
2025-11-15 21:57:22.993600,15,Tungnaarjokull,train,17.849766,72.72904,28,2.597466,376.98224,44.60918,8.450777,0.8873675,19,0.04670355,20.681623,61.96137,0.33378255,55.252354,20,2.7626178,412.1931,64.79501,6.3614945,0.00031847318
2025-11-15 21:57:33.962203,15,Nordenskioeldbreen,train,2.321532,6.018582,13,0.46296784,104.08839,90.0,1.1565377,0.29135093,13,0.02241161,6.2925296,86.52905,0.07272158,3.895638,13,0.29966447,58.466354,83.59117,0.6994322,0.00031847318
2025-11-15 21:57:53.401782,15,Koldukvislarj,train,13.605455,84.48062,30,2.816021,700.1094,124.05041,5.643749,0.95148355,21,0.045308743,25.021389,130.0806,0.19235297,70.91816,22,3.2235527,621.4048,131.4699,4.726594,0.00031847318
2025-11-15 21:58:12.075652,15,Hofsjoekull E,train,9.289932,27.44035,30,0.9146784,466.83813,126.62928,3.6866524,7.260924,30,0.24203081,85.04793,133.44992,0.6373022,55.483543,30,1.8494515,452.2889,130.62196,3.4625793,0.00031847318
2025-11-15 21:58:31.584950,15,Eyjabakkajokull,train,10.392975,57.513855,27,2.1301427,315.52716,77.28858,4.082455,2.4596908,19,0.12945741,34.690723,84.920746,0.40850705,56.615726,20,2.8307865,292.16885,87.04567,3.3565009,0.00031847318
2025-11-15 21:58:48.489898,15,Corbassiere,train,2.619935,15.6596775,28,0.5592742,346.83728,177.60979,1.952805,0.5567059,22,0.025304815,0,0,,16.47897,22,0.7490441,0,0,,0.00031847318
2025-11-15 21:59:03.927179,15,Rhone,train,2.3076522,2.189476,18,0.12163756,287.71893,191.19017,1.5048835,6.3708305,18,0.35393503,2899.9766,6514.338,0.4451683,4.3018413,18,0.23899119,0,0,,0.00031847318
2025-11-15 21:59:13.321871,15,Svelgjabreen,train,4.246895,14.624146,10,1.4624146,81.76518,52.0,1.5724074,7.43609,10,0.743609,41.68634,51.0,0.81737924,2.7070758,10,0.27070758,32.77647,53.0,0.618424,0.00031847318
2025-11-15 21:59:22.630427,15,Blomstoelskardsbreen,train,4.4451494,14.2281685,10,1.4228169,95.821976,56.0,1.7111068,8.612711,10,0.8612711,52.093296,54.0,0.9646907,2.7058694,10,0.27058694,27.534983,56.0,0.49169615,0.00031847318
2025-11-15 21:59:29.749401,15,Werenskioldbreen,train,6.50601,10.186171,5,2.037234,37.951015,20.0,1.8975508,0.051382057,3,0.017127354,0.37418872,13.0,0.028783748,5.246848,3,1.7489494,29.454721,11.0,2.677702,0.00031847318
2025-11-15 21:59:49.795991,15,Engabreen,train,5.6202035,25.489859,30,0.849662,367.3923,141.64978,2.5936666,31.671452,29,1.092119,211.50038,140.70285,1.5031705,5.9285707,29,0.20443347,62.74914,139.46088,0.44994083,0.00031847318
2025-11-15 21:59:58.042287,15,Groenfjord E,train,1.443779,3.7867405,9,0.42074895,52.86656,90.0,0.5874063,0.7607339,6,0.12678899,11.784878,75.0,0.1571317,5.101842,6,0.850307,0,0,,0.00031847318
2025-11-15 22:00:13.617866,15,Findelen,train,12.320617,22.41842,20,1.120921,1339.0833,246.68,5.4284225,0.19346142,17,0.011380084,13.677367,164.76926,0.08300922,19.041721,17,1.1201012,486.8907,85.679985,5.6826653,0.00031847318
2025-11-15 22:00:18.915533,15,Hintereis F,train,3.527073,8.793016,30,0.29310057,865.9207,421.4358,2.0546918,3.1529648,12,0.26274708,85.266525,249.73973,0.34142154,9.781361,12,0.8151134,0.42365497,0.9516897,0.44516084,0.00031847318
2025-11-15 22:00:22.095077,15,Austre Okstindbreen,train,0.3893419,0.7613511,2,0.38067555,0,0,,0.60311353,2,0.30155677,0,0,,0.19162911,2,0.095814556,0,0,,0.00031847318
2025-11-15 22:00:41.148888,15,Allalin,train,7.4485774,66.14945,30,2.2049818,604.78687,190.9511,3.1672342,5.7255154,27,0.21205613,0.11373958,4.03447,0.028191952,39.552383,27,1.4649031,9.24745,4.0,2.3118625,0.00031847318
2025-11-15 22:00:50.326025,15,Austre Broeggerbreen,train,1.2082665,14.530482,12,1.2108736,0,0,,0.11499821,9,0.012777579,0,0,,10.730203,9,1.1922448,0,0,,0.00031847318
2025-11-15 22:01:03.342506,15,Tsanfleuron,train,5.311197,11.311904,15,0.75412697,54.7587,64.460754,0.849489,11.576699,15,0.77178,13.911971,39.03868,0.35636374,31.559696,15,2.1039798,43.511562,19.0,2.2900822,0.00031847318
2025-11-15 22:01:22.224953,15,Claridenfirn,train,2.1568444,7.224624,30,0.24082083,43.651405,60.92034,0.7165325,7.8159895,30,0.260533,50.052654,66.71619,0.7502326,19.03072,30,0.63435733,4.535691,37.20673,0.12190512,0.00031847318
2025-11-15 22:01:28.141806,15,Austre Lovenbreen,train,1.0781379,7.9017797,17,0.46481058,284.2628,555.0856,0.51210624,0.5829681,17,0.034292243,0,0,,10.7494955,17,0.63232327,0,0,,0.00031847318
2025-11-15 22:01:37.730506,15,Vernagt F,train,3.1006608,17.472462,30,0.5824154,690.5932,285.5903,2.4181254,0.6239645,29,0.021516018,8.011298,239.0,0.033520076,20.110392,29,0.6934618,0,0,,0.00031847318
2025-11-15 22:01:58.072106,15,Langfjordjoekelen,train,4.678665,49.50466,28,1.7680237,223.74237,124.0,1.8043739,36.929565,27,1.3677617,105.27331,110.95238,0.9488153,2.6349337,27,0.09759014,34.842365,112.95238,0.3084695,0.00031847318
2025-11-15 22:02:15.290632,15,Hohlaub,train,4.279855,44.687027,30,1.4895676,64.93862,27.000008,2.4051335,2.307807,30,0.0769269,16.069063,42.0,0.38259676,42.513496,30,1.4171166,0,0,,0.00031847318
2025-11-15 22:02:28.318775,15,Gebroulaz,train,0.6481922,8.483324,29,0.29252842,208.85066,416.361,0.50160956,0,0,,0,0,,0,0,,0,0,,0.00031847318
2025-11-15 22:02:38.693383,15,Midtre Lovenbreen,train,0.33767807,3.4757018,12,0.28964183,0,0,,0.18782799,12,0.015652332,0,0,,4.4331,12,0.36942503,0,0,,0.00031847318
2025-11-15 22:02:48.451996,15,Graafjellsbrea,train,1.847283,1.9168828,11,0.17426208,35.88058,42.0,0.85429955,1.307892,10,0.1307892,9.438204,40.731003,0.23172039,2.3882518,10,0.23882519,19.917719,40.731003,0.48900634,0.00031847318
2025-11-15 22:04:08.754734,15,Storbreen,train,0.9906984,33.025345,30,1.1008449,0,0,,14.327468,29,0.49405062,0,0,,11.190066,29,0.38586435,0,0,,0.00031847318
2025-11-15 22:04:15.708534,15,Svenbreen,train,2.2927191,7.1652126,8,0.8956516,192.08202,180.0,1.0671223,0,0,,0.4728345,28.0,0.016886948,0,0,,21.295832,28.0,0.76056546,0.00031847318
2025-11-15 22:04:32.213712,15,Silvretta,train,0.8677789,4.5309005,30,0.15103002,76.37894,262.07605,0.29143807,7.9602075,29,0.2744899,50.287422,205.30887,0.24493547,6.862963,29,0.23665391,0,0,,0.00031847318
2025-11-15 22:04:34.828850,15,Storsteinsfjellbreen,train,1.57795,0.054396745,1,0.054396745,2.06636,6.0562735,0.34119332,0.16766322,1,0.16766322,3.8132286,7.0,0.544747,0.41306087,1,0.41306087,1.7623187,4.710435,0.3741308,0.00031847318
2025-11-15 22:04:47.993198,15,Adler,train,13.14529,61.58019,19,3.2410626,272.404,50.59452,5.384061,2.075826,16,0.12973912,4.3858843,32.53198,0.13481763,37.680355,16,2.3550222,100.02681,21.0,4.7631817,0.00031847318
2025-11-15 22:04:59.224315,15,Rabots Glaciaer,train,2.7559545,10.624916,10,1.0624917,80.64545,47.75546,1.6887169,1.2413833,9,0.13793148,23.95419,177.0,0.1353344,5.9647183,9,0.6627465,0,0,,0.00031847318
2025-11-15 22:05:01.076663,15,Svartisheibreen,train,0.3614473,0.7222577,1,0.7222577,0,0,,0,0,,0,0,,0,0,,0,0,,0.00031847318
2025-11-15 22:05:10.722210,15,Breidablikkbrea,train,2.0186396,2.1918588,11,0.19925989,34.390675,57.0,0.60334516,1.7275441,10,0.1727544,20.413483,56.804367,0.35936466,4.54058,10,0.454058,33.930763,52.804367,0.64257497,0.00031847318
2025-11-15 22:05:32.060194,15,Hellstugubreen,train,4.9146276,17.382736,29,0.5994047,28.927599,10.951092,2.6415265,2.4438498,29,0.084270686,0.732116,11.856805,0.06174648,9.51681,29,0.3281659,16.810923,9.859111,1.7051154,0.00031847318
2025-11-15 22:05:42.722947,15,Storglaciaeren,train,3.478045,16.278286,10,1.6278286,660.40424,444.56955,1.4854914,4.533574,9,0.5037305,558.9592,762.0,0.73354226,3.4724438,9,0.3858271,0,0,,0.00031847318
2025-11-15 22:06:04.141296,15,Aalfotbreen,train,5.6854105,19.177732,30,0.6392578,169.75468,175.781,0.9657169,60.64451,29,2.0911899,322.12076,155.70528,2.068785,26.426216,29,0.9112488,125.877266,151.70657,0.82974166,0.00031847318
2025-11-15 22:06:11.097538,15,Marmaglaciaeren,train,3.67,7.4801216,11,0.6800111,54.290436,19.853275,2.7345834,1.6457283,10,0.16457283,111.994675,297.77728,0.37610215,2.7340796,10,0.27340797,0,0,,0.00031847318
2025-11-15 22:06:30.348888,15,Hansebreen,train,3.6868453,17.105127,30,0.57017094,62.07525,105.53842,0.5881768,41.9829,29,1.4476862,115.03881,101.76779,1.1304048,21.142384,29,0.7290477,59.985737,100.9024,0.59449273,0.00031847318
2025-11-15 22:06:45.658402,15,Saint Sorlin,train,1.3732414,19.955853,30,0.6651951,584.8842,562.21277,1.0403254,0,0,,0,0,,0,0,,0,0,,0.00031847318
2025-11-15 22:06:57.130759,15,Goldberg K,train,4.8981752,40.31598,24,1.6798325,112.6568,32.0,3.520525,19.196775,21,0.9141322,0,0,,3.0532823,19,0.16069907,0,0,,0.00031847318
2025-11-15 22:07:09.702545,15,Sex Rouge,train,5.4671545,11.994341,13,0.92264163,53.232895,48.0,1.1090187,5.6873674,13,0.4374898,6.281926,29.145838,0.21553423,27.91209,13,2.147084,28.664103,12.0,2.3886752,0.00031847318
2025-11-15 22:07:21.987568,15,Sarenne,train,2.4489918,46.175976,29,1.592275,0,0,,7.2972736,21,0.34748924,0,0,,62.109226,21,2.9575822,0,0,,0.00031847318
2025-11-15 22:07:33.004541,15,Ossoue,train,2.562401,33.590984,22,1.526863,0,0,,64.63136,21,3.077684,0,0,,10.911977,21,0.519618,0,0,,0.00031847318
2025-11-15 22:07:45.529731,15,Pizol,train,8.253537,13.583367,15,0.9055579,145.45872,91.0,1.5984476,3.6874728,15,0.24583153,22.019978,49.95109,0.44083074,27.591215,15,1.8394145,117.963455,25.0,4.7185383,0.00031847318
2025-11-15 22:08:02.067939,15,Ciardoney,train,1.5931163,36.952015,30,1.2317339,1.3026971,5.0,0.2605394,7.3172574,29,0.25231922,0,0,,34.23344,29,1.1804634,0,0,,0.00031847318
2025-11-15 22:08:16.406432,15,Fontana Bianca Weissbrunnf,train,2.778868,9.517506,23,0.4138046,73.12339,129.63318,0.5640793,1.9337701,15,0.128918,11.251993,47.0,0.2394041,11.272711,15,0.7515141,61.926437,46.633186,1.3279477,0.00031847318
2025-11-15 22:08:25.738958,15,Oe Wurten K,train,1.5264615,30.550238,30,1.0183413,67.720505,97.0,0.69814956,7.0603523,15,0.4706902,0,0,,2.504329,15,0.16695528,0,0,,0.00031847318
2025-11-15 22:08:32.257675,15,Timorion,train,0.67632324,4.3691893,5,0.8738379,0,0,,0.7947489,5,0.15894978,0,0,,1.5961089,5,0.3192218,0,0,,0.00031847318
2025-11-15 22:08:43.330118,15,Lupo,train,18.648214,70.45596,15,4.6970644,295.02405,48.0,6.1463346,68.2786,12,5.6898837,96.27976,14.0,6.877126,3.9918623,12,0.3326552,3.7048855,14.0,0.2646347,0.00031847318
2025-11-15 22:08:44.867166,15,Dyngjujokull,val,8.675002,38.256634,23,1.663332,209.9147,58.781544,3.5710986,1.0628743,15,0.07085829,5.568611,59.354633,0.09381931,32.05456,16,2.00341,192.93329,61.42556,3.1409283,0.00035586217
2025-11-15 22:08:45.217900,15,Kongsvegen,val,0.64492846,8.022728,13,0.61713296,0,0,,0.25383455,13,0.019525735,0,0,,8.482325,13,0.6524865,0,0,,0.00035586217
2025-11-15 22:08:45.654555,15,Nigardsbreen,val,3.8323333,25.170652,30,0.8390218,360.48618,208.07549,1.7324779,13.802254,29,0.47593978,177.73364,195.505,0.90910023,4.3328,29,0.1494069,87.17211,190.24286,0.4582149,0.00035586217
