timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse
2025-12-09 15:41:53.444701,12,Silvretta,train,89.9442,1569.3278,30,52.31093,12048.229,262.07605,45.97226,954.10175,29,32.90006,7214.143,205.30887,35.138,90.722916,29,3.1283765,0,0,
2025-12-09 15:41:55.380936,12,Storsteinsfjellbreen,train,120.138214,62.21694,1,62.21694,415.17175,6.0562735,68.552345,34.910145,1,34.910145,258.43997,7.0,36.92,3.917589,1,3.917589,21.486181,4.710435,4.561401
2025-12-09 15:42:07.221255,12,Adler,train,56.298088,768.3327,19,40.438564,1470.8499,50.59452,29.071327,285.0941,16,17.81838,609.9485,32.53198,18.749197,75.54168,16,4.721355,45.7744,21.0,2.1797333
2025-12-09 15:42:14.964862,12,Rabots Glaciaer,train,84.44673,547.4352,10,54.74352,2353.2634,47.75546,49.27737,270.68915,9,30.076572,4651.117,177.0,26.277498,36.886402,9,4.0984893,0,0,
2025-12-09 15:42:16.187082,12,Svartisheibreen,train,7.35812,73.5812,1,73.5812,0,0,,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:42:24.197274,12,Breidablikkbrea,train,92.99376,523.56476,11,47.596798,2620.6902,57.0,45.97702,388.91495,10,38.891495,2110.343,56.804367,37.15107,11.743546,10,1.1743546,58.053555,52.804367,1.0994083
2025-12-09 15:42:40.421906,12,Hellstugubreen,train,82.85878,1691.694,29,58.334274,463.4117,10.951092,42.316486,886.7042,29,30.576008,335.8873,11.856805,28.328651,135.55983,29,4.674477,28.149416,9.859111,2.8551679
2025-12-09 15:42:48.860613,12,Storglaciaeren,train,91.16496,599.4861,10,59.94861,22465.615,444.56955,50.53341,311.92798,9,34.658665,23480.709,762.0,30.814579,32.062176,9,3.562464,0,0,
2025-12-09 15:43:06.607207,12,Aalfotbreen,train,116.483185,1604.3201,30,53.477337,9765.133,175.781,55.552834,1441.2798,29,49.699303,7670.273,155.70528,49.261482,24.87179,29,0.8576479,191.9769,151.70657,1.2654488
2025-12-09 15:43:13.990289,12,Marmaglaciaeren,train,89.88975,611.2458,11,55.567802,1032.595,19.853275,52.01132,287.92224,10,28.792225,8625.97,297.77728,28.967857,47.457058,10,4.745706,0,0,
2025-12-09 15:43:31.634793,12,Hansebreen,train,103.16244,1468.617,30,48.9539,4979.405,105.53842,47.18097,1353.7048,29,46.679478,4597.943,101.76779,45.180725,31.251265,29,1.0776298,113.98378,100.9024,1.1296439
2025-12-09 15:43:42.097131,12,Saint Sorlin,train,46.70459,1318.5863,30,43.95288,23786.83,562.21277,42.309303,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:43:52.816047,12,Goldberg K,train,74.29922,1365.2761,24,56.886505,2062.564,32.0,64.455124,822.2648,21,39.155464,0,0,,45.57959,19,2.3989258,0,0,
2025-12-09 15:44:01.647162,12,Sex Rouge,train,85.93688,550.61743,13,42.35519,2140.5098,48.0,44.593956,457.34314,13,35.180244,877.659,29.145838,30.112669,16.842602,13,1.2955848,40.16587,12.0,3.347156
2025-12-09 15:44:14.752253,12,Sarenne,train,7.159671,1210.3273,29,41.735424,0,0,,600.6832,21,28.603964,0,0,,26.403717,21,1.2573199,0,0,
2025-12-09 15:44:25.848603,12,Ossoue,train,11.460433,1163.6694,22,52.894066,0,0,,1281.2897,21,61.013794,0,0,,14.625821,21,0.6964677,0,0,
2025-12-09 15:44:35.775104,12,Pizol,train,80.28487,673.9249,15,44.92833,3932.5615,91.0,43.214962,398.55466,15,26.570312,1388.434,49.95109,27.795866,40.818348,15,2.7212234,46.301308,25.0,1.8520522
2025-12-09 15:44:51.869746,12,Ciardoney,train,55.90687,1291.2828,30,43.042763,235.91708,5.0,47.18342,1261.8893,29,43.513424,0,0,,19.673033,29,0.6783804,0,0,
2025-12-09 15:45:02.989993,12,Fontana Bianca Weissbrunnf,train,85.363,1098.2108,23,47.7483,5994.297,129.63318,46.24045,442.24588,15,29.48306,1375.5543,47.0,29.267113,40.31915,15,2.6879435,86.90131,46.633186,1.8635079
2025-12-09 15:45:10.193707,12,Oe Wurten K,train,49.060787,1645.73,30,54.85767,3863.004,97.0,39.824783,503.09903,15,33.539936,0,0,,59.436523,15,3.962435,0,0,
2025-12-09 15:45:15.244506,12,Timorion,train,8.0528,240.05362,5,48.010723,0,0,,151.37094,5,30.274189,0,0,,11.215453,5,2.2430906,0,0,
2025-12-09 15:45:23.767786,12,Lupo,train,174.1895,971.5793,15,64.77196,4422.5273,48.0,92.13599,736.9081,12,61.409008,969.2897,14.0,69.23498,10.634033,12,0.88616943,1.5655241,14.0,0.11182316
2025-12-09 15:45:28.889304,12,Dyngjujokull,val,93.93768,1271.1365,23,55.266804,3194.433,58.781544,54.344147,408.06567,15,27.20438,1436.341,59.354633,24.199306,90.788124,16,5.6742578,404.16098,61.42556,6.579687
2025-12-09 15:45:30.164919,12,Kongsvegen,val,6.80483,578.4409,13,44.495457,0,0,,220.13055,13,16.93312,0,0,,86.05635,13,6.6197195,0,0,
2025-12-09 15:45:30.617177,12,Nigardsbreen,val,106.27779,1625.5837,30,54.186127,11423.169,208.07549,54.89916,1039.8202,29,35.85587,7312.003,195.505,37.400593,62.566334,29,2.1574597,905.19244,190.24286,4.758089
2025-12-09 15:45:30.856668,12,Argentiere,val,34.574615,1366.0663,30,45.535545,11121.664,370.46207,30.021063,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:45:31.127452,12,Plaine Morte glacier de La,val,69.60481,529.5547,15,35.303646,2395.1995,68.0,35.223522,352.50558,15,23.500374,4132.856,179.41893,23.03467,29.011518,15,1.9341013,84.36496,16.0,5.27281
2025-12-09 15:45:31.428218,12,Austdalsbreen,val,87.08802,1541.746,30,51.391537,3289.5063,72.92214,45.10984,1019.97656,29,35.171604,2502.967,80.800255,30.977217,58.6367,29,2.0219553,156.72585,73.15236,2.1424577
2025-12-09 15:45:31.613414,12,Kesselwand F,val,48.67021,1469.6974,30,48.989914,7814.2515,178.52487,43.77122,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:45:31.860156,12,Gietro,val,37.571384,1288.8597,30,42.961994,6369.3677,209.85342,30.351507,671.994,25,26.87976,0,0,,58.925686,25,2.3570273,0,0,
2025-12-09 15:45:32.140416,12,Malavalle Vedr DI Uebeltalf,val,84.63222,1026.1562,23,44.61549,21973.4,504.0,43.59802,646.764,20,32.3382,5080.0024,162.0,31.35804,22.557276,20,1.1278638,302.61694,162.0,1.8680059
2025-12-09 15:45:32.376712,12,Ries Occ Vedr DI Rieserf Westl,val,84.99327,764.0641,16,47.754005,13486.43,287.18103,46.961422,374.52542,13,28.809649,2519.5505,95.38864,26.413528,33.837105,13,2.6028543,355.36032,96.0,3.7016702
2025-12-09 15:45:32.405680,12,Kessjen,val,7.899351,48.932266,1,48.932266,0,0,,26.730656,1,26.730656,0,0,,3.33059,1,3.33059,0,0,
2025-12-09 15:45:32.587190,12,Grand Etret,val,84.764854,388.76425,9,43.19603,821.8253,22.0,37.355698,277.71008,7,39.67287,742.9086,19.0,39.100456,1.5269749,7,0.21813929,0,0,
2025-12-09 15:45:32.735753,12,Maladeta,val,12.256837,1780.824,28,63.60086,0,0,,1574.815,27,58.32648,0,0,,17.307898,27,0.64103323,0,0,
2025-12-09 15:46:18.793664,13,Bruarjokull,train,82.94339,1536.3406,30,51.211357,10476.165,232.70856,45.01839,526.3307,19,27.701616,5950.7563,242.56241,24.532887,80.3504,20,4.0175204,1276.067,250.25516,5.0990644
2025-12-09 15:47:01.464188,13,Langjokull ice cap,train,95.12271,1266.7863,27,46.91801,19148.81,353.08533,54.232815,727.01465,26,27.962103,11466.902,420.39786,27.27631,70.61725,26,2.7160482,2505.7917,428.04953,5.8539762
2025-12-09 15:47:29.489375,13,Tungnaarjokull,train,64.819756,1238.297,28,44.224895,1389.9966,44.60918,31.159428,498.45044,19,26.234234,1488.3162,61.96137,24.020065,52.163586,20,2.6081793,151.20119,64.79501,2.3335311
2025-12-09 15:47:42.447431,13,Nordenskioeldbreen,train,75.73672,595.6387,13,45.81836,4002.7712,90.0,44.47524,231.55,13,17.811539,1571.7524,86.52905,18.164448,84.60107,13,6.507775,508.50677,83.59117,6.0832596
2025-12-09 15:48:03.902925,13,Koldukvislarj,train,84.033,1479.1968,30,49.30656,5700.8,124.05041,45.955513,551.5086,21,26.262316,3261.8218,130.0806,25.07539,90.391106,22,4.108687,661.8637,131.4699,5.0343366
2025-12-09 15:48:25.375887,13,Hofsjoekull E,train,102.14593,1613.1511,30,53.771706,7075.5854,126.62928,55.876377,955.9009,30,31.863365,4274.7744,133.44992,32.0328,95.61178,30,3.1870594,699.4196,130.62196,5.3545327
2025-12-09 15:48:42.301519,13,Eyjabakkajokull,train,88.837456,1294.5496,27,47.94628,3675.6753,77.28858,47.557804,604.419,19,31.811527,2483.6282,84.920746,29.246424,45.6968,20,2.28484,333.29434,87.04567,3.8289595
2025-12-09 15:49:48.481801,13,Corbassiere,train,26.718922,1134.5325,28,40.51902,3548.6948,177.60979,19.98029,545.3908,22,24.790491,0,0,,45.689484,22,2.0767949,0,0,
2025-12-09 15:50:02.739358,13,Rhone,train,67.36433,777.0499,18,43.16944,5592.0703,191.19017,29.248735,559.82947,18,31.101637,199018.48,6514.338,30.550838,24.775028,18,1.3763905,0,0,
2025-12-09 15:50:10.891080,13,Svelgjabreen,train,101.245674,558.98926,10,55.898926,2673.51,52.0,51.413654,399.94266,10,39.994267,1940.6865,51.0,38.052677,18.705269,10,1.8705269,106.157616,53.0,2.0029738
2025-12-09 15:50:19.061301,13,Blomstoelskardsbreen,train,105.21503,596.1066,10,59.610664,3032.2212,56.0,54.14681,401.34833,10,40.134834,2086.2976,54.0,38.63514,24.542763,10,2.4542763,123.93353,56.0,2.213099
2025-12-09 15:50:24.098153,13,Werenskioldbreen,train,89.942,262.14688,5,52.42938,1104.5836,20.0,55.229183,52.66349,3,17.554497,244.98729,13.0,18.845177,28.497879,3,9.499293,87.11257,11.0,7.919325
2025-12-09 15:50:41.323460,13,Engabreen,train,112.62608,1590.4236,30,53.014122,8098.4653,141.64978,57.17245,1264.1617,29,43.591785,5971.1235,140.70285,42.437828,24.45502,29,0.84327656,456.16113,139.46088,3.2708898
2025-12-09 15:50:48.295759,13,Groenfjord E,train,75.46248,397.1575,9,44.128613,3861.5132,90.0,42.905704,157.58472,6,26.26412,1898.1991,75.0,25.30932,12.491116,6,2.0818527,0,0,
2025-12-09 15:51:00.642869,13,Findelen,train,53.29195,769.49744,20,38.474873,6074.372,246.68,24.6245,322.3143,17,18.959665,2983.237,164.76926,18.105545,61.651356,17,3.6265504,381.77283,85.679985,4.4557996
2025-12-09 15:51:06.175634,13,Hintereis F,train,80.02264,1307.6046,30,43.586823,14250.739,421.4358,33.81473,309.09705,12,25.758087,6580.696,249.73973,26.350216,28.31189,12,2.3593242,12.074336,0.9516897,12.687262
2025-12-09 15:51:08.423631,13,Austre Okstindbreen,train,9.568861,116.720825,2,58.360413,0,0,,68.16119,2,34.080593,0,0,,6.4952135,2,3.2476068,0,0,
2025-12-09 15:51:25.595576,13,Allalin,train,50.57767,1079.4307,30,35.981026,4762.316,190.9511,24.939976,565.566,27,20.946888,72.48385,4.03447,17.966139,63.520287,27,2.3526032,6.9740067,4.0,1.7435017
2025-12-09 15:51:32.709661,13,Austre Broeggerbreen,train,7.35139,561.106,12,46.758835,0,0,,197.75557,9,21.972841,0,0,,43.039986,9,4.782221,0,0,
2025-12-09 15:51:42.673989,13,Tsanfleuron,train,73.026566,526.8442,15,35.122948,2330.1335,64.460754,36.148094,480.79913,15,32.053276,1106.9489,39.03868,28.35518,18.714321,15,1.2476214,31.937138,19.0,1.680902
2025-12-09 15:52:00.105789,13,Claridenfirn,train,105.48407,1302.3561,30,43.411873,3341.9558,60.92034,54.8578,1067.7413,30,35.59138,2690.9185,66.71619,40.333817,26.308558,30,0.876952,85.74045,37.20673,2.3044338
2025-12-09 15:52:04.398534,13,Austre Lovenbreen,train,60.07774,882.0336,17,51.88433,28924.336,555.0856,52.107883,349.3131,17,20.54783,0,0,,123.52832,17,7.2663717,0,0,
2025-12-09 15:52:13.734739,13,Vernagt F,train,58.855255,1331.1257,30,44.37086,8966.191,285.5903,31.395292,602.7683,29,20.785114,4896.421,239.0,20.487116,132.60228,29,4.5724926,0,0,
2025-12-09 15:52:29.857093,13,Langfjordjoekelen,train,96.53,1403.4115,28,50.12184,6126.818,124.0,49.40982,1085.8375,27,40.216206,3999.5767,110.95238,36.047688,33.581352,27,1.2437538,216.2253,112.95238,1.9143049
2025-12-09 15:52:43.847052,13,Hohlaub,train,64.259544,1176.3287,30,39.21096,825.95953,27.000008,30.591085,683.5199,30,22.783998,1142.9596,42.0,27.213324,76.69179,30,2.5563931,0,0,
2025-12-09 15:52:54.072843,13,Gebroulaz,train,46.18363,1406.8516,29,48.512123,17209.207,416.361,41.33242,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:53:01.413497,13,Midtre Lovenbreen,train,8.2281,633.7885,12,52.815712,0,0,,283.47058,12,23.62255,0,0,,70.11276,12,5.8427305,0,0,
2025-12-09 15:53:09.087295,13,Graafjellsbrea,train,73.12266,471.52808,11,42.86619,1399.0006,42.0,33.30954,343.5294,10,34.35294,1247.9532,40.731003,30.638903,12.1855755,10,1.2185576,54.190403,40.731003,1.3304461
2025-12-09 15:53:25.299790,13,Storbreen,train,8.848252,1588.1489,30,52.9383,0,0,,943.77014,29,32.543797,0,0,,87.01221,29,3.0004208,0,0,
2025-12-09 15:53:31.207588,13,Svenbreen,train,67.51973,347.72696,8,43.46587,7285.8945,180.0,40.477192,0,0,,446.6856,28.0,15.953058,0,0,,188.80096,28.0,6.742892
2025-12-09 15:53:44.626044,13,Silvretta,train,78.635635,1360.82,30,45.36067,10367.803,262.07605,39.560284,848.1896,29,29.247917,6437.05,205.30887,31.353006,75.83234,29,2.6149082,0,0,
2025-12-09 15:53:46.568584,13,Storsteinsfjellbreen,train,105.875565,54.422955,1,54.422955,365.39594,6.0562735,60.33346,30.865467,1,30.865467,229.2857,7.0,32.755104,3.3179433,1,3.3179433,18.494886,4.710435,3.926365
2025-12-09 15:53:58.533913,13,Adler,train,47.24353,648.3151,19,34.12185,1211.3052,50.59452,23.94143,244.6748,16,15.292175,528.33496,32.53198,16.24048,62.26056,16,3.891285,36.352867,21.0,1.731089
2025-12-09 15:54:06.316817,13,Rabots Glaciaer,train,73.34391,475.58698,10,47.558697,2031.7573,47.75546,42.54503,237.69386,9,26.410429,4080.3428,177.0,23.052784,31.426659,9,3.491851,0,0,
2025-12-09 15:54:07.525488,13,Svartisheibreen,train,6.539712,65.39712,1,65.39712,0,0,,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:54:15.612171,13,Breidablikkbrea,train,81.96439,453.23996,11,41.203632,2265.5947,57.0,39.747276,351.49326,10,35.149326,1906.2529,56.804367,33.558212,9.399702,10,0.9399702,49.0877,52.804367,0.9296144
2025-12-09 15:54:31.984515,13,Hellstugubreen,train,71.91401,1477.7286,29,50.95616,398.14838,10.951092,36.356956,782.4773,29,26.981976,294.65195,11.856805,24.850872,115.964005,29,3.9987588,24.770954,9.859111,2.5124936
2025-12-09 15:54:40.520157,13,Storglaciaeren,train,79.67482,524.0874,10,52.40874,19458.838,444.56955,43.770065,275.92227,9,30.65803,20799.975,762.0,27.296555,27.136932,9,3.0152147,0,0,
2025-12-09 15:54:58.395969,13,Aalfotbreen,train,104.71213,1404.3651,30,46.812172,8574.745,175.781,48.78084,1329.8812,29,45.857975,7073.9287,155.70528,45.431526,22.448956,29,0.7741019,175.27126,151.70657,1.1553307
2025-12-09 15:55:05.812502,13,Marmaglaciaeren,train,78.35116,531.0242,11,48.274925,896.50195,19.853275,45.156376,252.91425,10,25.291426,7573.69,297.77728,25.434076,40.407257,10,4.0407257,0,0,
2025-12-09 15:55:23.465374,13,Hansebreen,train,92.22253,1278.7971,30,42.62657,4324.288,105.53842,40.973595,1246.004,29,42.965656,4221.6313,101.76779,41.48298,30.152456,29,1.0397398,111.270996,100.9024,1.1027588
2025-12-09 15:55:33.974523,13,Saint Sorlin,train,39.96491,1129.8628,30,37.662094,20351.371,562.21277,36.1987,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:55:44.709283,13,Goldberg K,train,65.7164,1195.3899,24,49.807915,1824.2295,32.0,57.00717,742.13696,21,35.339855,0,0,,36.945908,19,1.9445214,0,0,
2025-12-09 15:55:53.700597,13,Sex Rouge,train,74.55316,469.91028,13,36.146946,1834.0011,48.0,38.20836,409.676,13,31.513538,780.75665,29.145838,26.787928,14.352558,13,1.104043,32.165123,12.0,2.680427
2025-12-09 15:56:06.954254,13,Sarenne,train,6.2206244,1034.6185,29,35.676502,0,0,,536.59656,21,25.552217,0,0,,20.527893,21,0.97751874,0,0,
2025-12-09 15:56:18.009693,13,Ossoue,train,10.320773,1018.18115,22,46.280964,0,0,,1177.3169,21,56.06271,0,0,,18.14525,21,0.86405957,0,0,
2025-12-09 15:56:28.101736,13,Pizol,train,69.649055,577.9094,15,38.527298,3363.9497,91.0,36.96648,356.23694,15,23.74913,1243.8994,49.95109,24.902346,31.199085,15,2.0799391,33.614964,25.0,1.3445985
2025-12-09 15:56:44.448604,13,Ciardoney,train,48.262108,1103.2168,30,36.773895,203.25986,5.0,40.651974,1120.106,29,38.624344,0,0,,20.38916,29,0.7030745,0,0,
2025-12-09 15:56:55.750030,13,Fontana Bianca Weissbrunnf,train,73.76906,943.2032,23,41.008835,5140.7705,129.63318,39.65629,389.26788,15,25.951193,1209.1748,47.0,25.727123,32.788692,15,2.1859128,68.60004,46.633186,1.4710561
2025-12-09 15:57:03.029055,13,Oe Wurten K,train,42.178844,1436.8602,30,47.895344,3303.2803,97.0,34.05444,450.9341,15,30.062275,0,0,,49.29576,15,3.2863843,0,0,
2025-12-09 15:57:08.137400,13,Timorion,train,6.9483204,205.99461,5,41.198925,0,0,,132.3323,5,26.466461,0,0,,9.089088,5,1.8178177,0,0,
2025-12-09 15:57:16.702128,13,Lupo,train,158.64246,859.1538,15,57.276924,3987.0535,48.0,83.063614,680.18665,12,56.68222,896.2457,14.0,64.017555,9.965194,12,0.83043283,1.1526278,14.0,0.08233056
2025-12-09 15:57:21.829746,13,Dyngjujokull,val,72.9984,981.5564,23,42.676365,2464.472,58.781544,41.925945,328.83783,15,21.922523,1141.0435,59.354633,19.224169,64.81093,16,4.050683,306.10394,61.42556,4.9833317
2025-12-09 15:57:23.100217,13,Kongsvegen,val,5.010846,426.81885,13,32.832222,0,0,,158.4254,13,12.186569,0,0,,66.16571,13,5.08967,0,0,
2025-12-09 15:57:23.534468,13,Nigardsbreen,val,85.38075,1257.1296,30,41.904324,8974.1455,208.07549,43.129276,850.8193,29,29.338596,6020.8438,195.505,30.796366,39.79414,29,1.3722117,797.80164,190.24286,4.193596
2025-12-09 15:57:23.771194,13,Argentiere,val,24.869226,1028.8214,30,34.29405,7942.64,370.46207,21.439821,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:57:24.026381,13,Plaine Morte glacier de La,val,52.26903,384.53967,15,25.635979,1736.4509,68.0,25.536043,283.00638,15,18.867092,3320.11,179.41893,18.504793,18.35092,15,1.2233948,58.488777,16.0,3.6555486
2025-12-09 15:57:24.304974,13,Austdalsbreen,val,68.06321,1187.6554,30,39.588516,2506.4377,72.92214,34.37142,837.392,29,28.875587,2034.9111,80.800255,25.184464,37.419624,29,1.2903318,112.06029,73.15236,1.5318753
2025-12-09 15:57:24.491595,13,Kesselwand F,val,36.47135,1113.1204,30,37.104015,5848.6445,178.52487,32.760952,0,0,,0,0,,0,0,,0,0,
2025-12-09 15:57:24.726118,13,Gietro,val,27.187494,955.6289,30,31.854298,4565.6426,209.85342,21.75634,521.13184,25,20.845272,0,0,,40.298847,25,1.6119539,0,0,
2025-12-09 15:57:25.000284,13,Malavalle Vedr DI Uebeltalf,val,64.848175,770.1291,23,33.483875,16491.88,504.0,32.72199,515.98944,20,25.799473,4019.1519,162.0,24.80958,13.320148,20,0.66600746,214.11038,162.0,1.321669
2025-12-09 15:57:25.229988,13,Ries Occ Vedr DI Rieserf Westl,val,65.01468,579.0566,16,36.191036,10209.434,287.18103,35.550514,296.70795,13,22.823689,1976.5277,95.38864,20.720787,22.792295,13,1.7532536,255.99133,96.0,2.6665764
2025-12-09 15:57:25.259301,13,Kessjen,val,6.054796,37.058975,1,37.058975,0,0,,21.330786,1,21.330786,0,0,,2.1582012,1,2.1582012,0,0,
2025-12-09 15:57:25.436677,13,Grand Etret,val,65.62255,291.81467,9,32.42385,605.38525,22.0,27.517513,223.9366,7,31.990944,601.04047,19.0,31.633709,2.0899992,7,0.29857132,0,0,
2025-12-09 15:57:25.585402,13,Maladeta,val,9.997588,1413.081,28,50.467182,0,0,,1322.8114,27,48.993015,0,0,,13.923283,27,0.51567715,0,0,
2025-12-09 15:58:11.827648,14,Bruarjokull,train,64.5796,1174.804,30,39.160133,8000.0503,232.70856,34.37798,424.97614,19,22.367165,4765.4463,242.56241,19.646269,54.064255,20,2.7032127,1034.1287,250.25516,4.1322975
2025-12-09 15:58:54.713875,14,Langjokull ice cap,train,75.33569,961.3905,27,35.607056,14963.556,353.08533,42.379433,598.6699,26,23.025766,9429.677,420.39786,22.430365,42.809948,26,1.6465365,1925.3479,428.04953,4.497956
2025-12-09 15:59:23.130429,14,Tungnaarjokull,train,49.752525,931.0823,28,33.25294,1013.02423,44.60918,22.708874,406.583,19,21.399105,1190.5643,61.96137,19.214622,31.221815,20,1.5610908,143.04877,64.79501,2.2077127
2025-12-09 15:59:36.121988,14,Nordenskioeldbreen,train,55.998997,440.87915,13,33.91378,2958.0828,90.0,32.867588,169.04382,13,13.003371,1153.3765,86.52905,13.329354,64.059715,13,4.9276705,385.98837,83.59117,4.6175737
2025-12-09 15:59:57.669215,14,Koldukvislarj,train,65.054474,1123.6635,30,37.455452,4332.28,124.05041,34.923546,441.86115,21,21.041008,2598.1213,130.0806,19.973166,61.818634,22,2.809938,529.4459,131.4699,4.027127
2025-12-09 16:00:19.211578,14,Hofsjoekull E,train,81.36031,1244.2156,30,41.473854,5549.3823,126.62928,43.82385,779.6441,30,25.988138,3488.0164,133.44992,26.13727,63.01386,30,2.100462,580.34674,130.62196,4.442949
2025-12-09 16:00:36.212932,14,Eyjabakkajokull,train,69.99876,984.7606,27,36.472614,2834.4685,77.28858,36.673832,496.03555,19,26.107134,2024.3226,84.920746,23.837786,27.606358,20,1.3803179,269.06952,87.04567,3.0911305
2025-12-09 16:00:51.584947,14,Corbassiere,train,18.042477,832.37256,28,29.727592,2315.475,177.60979,13.036867,417.91217,22,18.996008,0,0,,29.314634,22,1.3324834,0,0,
2025-12-09 16:01:06.045123,14,Rhone,train,51.953163,582.8115,18,32.378418,4104.7393,191.19017,21.469406,452.18964,18,25.121647,160586.61,6514.338,24.651257,14.848619,18,0.82492334,0,0,
2025-12-09 16:01:14.447244,14,Svelgjabreen,train,81.092064,436.3813,10,43.63813,2075.884,52.0,39.92085,336.1061,10,33.61061,1623.4668,51.0,31.832684,11.832967,10,1.1832967,79.25229,53.0,1.4953263
2025-12-09 16:01:22.721563,14,Blomstoelskardsbreen,train,84.39046,468.45596,10,46.845596,2365.775,56.0,42.245983,337.0044,10,33.70044,1747.081,54.0,32.35335,15.944853,10,1.5944853,88.31611,56.0,1.5770735
2025-12-09 16:01:27.780380,14,Werenskioldbreen,train,68.86962,199.16405,5,39.83281,846.12415,20.0,42.30621,41.11669,3,13.7055645,192.4906,13.0,14.80697,20.90762,3,6.969207,62.762535,11.0,5.705685
2025-12-09 16:01:45.075312,14,Engabreen,train,91.27204,1228.7562,30,40.95854,6418.3926,141.64978,45.311703,1051.2183,29,36.248905,4953.866,140.70285,35.208,13.179449,29,0.45446375,416.4511,139.46088,2.9861503
2025-12-09 16:01:52.112955,14,Groenfjord E,train,57.303307,297.43457,9,33.048286,2885.3965,90.0,32.059963,123.523964,6,20.587328,1481.1,75.0,19.748,7.907036,6,1.3178394,0,0,
2025-12-09 16:02:59.406123,14,Findelen,train,40.115158,561.36804,20,28.068403,4257.8706,246.68,17.260704,248.40503,17,14.612061,2305.3992,164.76926,13.991683,40.545002,17,2.3850002,373.24097,85.679985,4.356221
2025-12-09 16:03:05.087202,14,Hintereis F,train,61.403336,975.0665,30,32.50222,10382.259,421.4358,24.635447,245.7993,12,20.483276,5255.1235,249.73973,21.042402,17.873312,12,1.4894427,9.781459,0.9516897,10.277991
2025-12-09 16:03:07.396344,14,Austre Okstindbreen,train,7.5260243,90.94765,2,45.473824,0,0,,55.100952,2,27.550476,0,0,,4.4718866,2,2.2359433,0,0,
2025-12-09 16:03:25.911261,14,Allalin,train,36.106037,775.2399,30,25.841331,3236.0652,190.9511,16.947088,424.8707,27,15.735951,56.135468,4.03447,13.913963,42.191616,27,1.5626525,3.7239723,4.0,0.9309931
2025-12-09 16:03:33.548026,14,Austre Broeggerbreen,train,5.499634,419.17072,12,34.930893,0,0,,148.62589,9,16.513987,0,0,,31.963076,9,3.5514529,0,0,
2025-12-09 16:03:44.136118,14,Tsanfleuron,train,55.66555,382.27975,15,25.48532,1701.1608,64.460754,26.390642,392.54688,15,26.169792,895.3417,39.03868,22.934732,16.942926,15,1.1295285,20.17252,19.0,1.0617115
2025-12-09 16:04:02.783411,14,Claridenfirn,train,83.29091,973.53784,30,32.451263,2589.5283,60.92034,42.506794,859.5647,30,28.652159,2202.0723,66.71619,33.00657,18.000551,30,0.6000184,59.798737,37.20673,1.6072022
2025-12-09 16:04:07.307028,14,Austre Lovenbreen,train,45.976826,674.00354,17,39.647266,22135.43,555.0856,39.877506,269.37106,17,15.845357,0,0,,93.50951,17,5.5005593,0,0,
2025-12-09 16:04:17.306904,14,Vernagt F,train,43.322426,994.1065,30,33.136887,6377.827,285.5903,22.332085,465.01233,29,16.034908,3763.984,239.0,15.748886,94.03985,29,3.2427533,0,0,
2025-12-09 16:04:34.470264,14,Langfjordjoekelen,train,76.20679,1077.5896,28,38.485344,4704.4546,124.0,37.939148,898.19434,27,33.266457,3288.9448,110.95238,29.642853,21.55303,27,0.7982604,154.72025,112.95238,1.3697829
2025-12-09 16:04:49.062118,14,Hohlaub,train,48.12187,860.1457,30,28.671524,583.14343,27.000008,21.597898,525.7641,30,17.52547,912.8912,42.0,21.735504,50.629925,30,1.6876643,0,0,
2025-12-09 16:04:59.886869,14,Gebroulaz,train,34.477257,1068.6665,29,36.85057,12820.671,416.361,30.7922,0,0,,0,0,,0,0,,0,0,
2025-12-09 16:05:07.691156,14,Midtre Lovenbreen,train,6.278956,483.71762,12,40.309803,0,0,,215.97359,12,17.997799,0,0,,53.783447,12,4.481954,0,0,
2025-12-09 16:05:15.954330,14,Graafjellsbrea,train,56.85244,355.12457,11,32.284054,1023.3838,42.0,24.366282,282.65192,10,28.265192,1016.8053,40.731003,24.963915,8.270693,10,0.8270693,56.39659,40.731003,1.3846109
2025-12-09 16:05:33.294221,14,Storbreen,train,6.904509,1224.1571,30,40.80524,0,0,,757.9723,29,26.136976,0,0,,60.983395,29,2.1028757,0,0,
2025-12-09 16:05:39.638427,14,Svenbreen,train,49.47179,256.62592,8,32.07824,5321.7676,180.0,29.565376,0,0,,323.60562,28.0,11.557344,0,0,,143.9549,28.0,5.1412463
2025-12-09 16:05:53.771452,14,Silvretta,train,60.39665,1024.1561,30,34.13854,7667.6274,262.07605,29.257261,677.1505,29,23.350018,5175.5557,205.30887,25.208633,52.750168,29,1.8189713,0,0,
