timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:30:01.916669,11,Grosser Aletsch,train,9.721442,140.16652,7.614991,18.406656,0,,0,9.117049,1.9121298,4.7680078,0.023199238,9.9398,0.5522111,18,16.599876,0.92221534,18,4.262404,0.23680022,18
2025-12-11 13:30:02.007697,11,Grosser Aletsch,val,2.1348844,6.9582734,1.1218305,6.202607,0,,0,1.626348,0.8583617,1.8947117,0.026714161,1.4993641,0.24989402,6,4.2826815,0.7137803,6,1.8966357,0.31610596,6
2025-12-11 13:30:02.632692,12,Grosser Aletsch,train,9.073293,128.76913,6.995792,18.406656,0,,0,9.017292,1.8912076,4.7680078,0.026714161,8.838666,0.491037,18,15.582224,0.8656791,18,4.303316,0.23907311,18
2025-12-11 13:30:02.722603,12,Grosser Aletsch,val,1.8787456,5.4940066,0.8857577,6.202607,0,,0,1.5920749,0.84027284,1.8947117,0.030301824,1.4019638,0.23366064,6,3.968336,0.66138935,6,1.974492,0.329082,6
2025-12-11 13:30:03.356582,13,Grosser Aletsch,train,8.453175,117.869316,6.4036245,18.406656,0,,0,8.918833,1.8705575,4.7680078,0.030301824,7.8163533,0.43424186,18,14.598372,0.8110207,18,4.3495464,0.24164148,18
2025-12-11 13:30:03.444956,13,Grosser Aletsch,val,1.6719161,4.3253503,0.69734395,6.202607,0,,0,1.559138,0.82288927,1.8947117,0.033946633,1.3404807,0.22341345,6,3.6701326,0.6116888,6,2.0535553,0.34225923,6
2025-12-11 13:30:04.034312,14,Grosser Aletsch,train,7.862333,107.491455,5.839814,18.406656,0,,0,8.821308,1.8501036,4.7680078,0.033946633,6.8738832,0.3818824,18,13.649606,0.75831145,18,4.4008102,0.24448946,18
2025-12-11 13:30:04.118998,14,Grosser Aletsch,val,1.5168041,3.4671464,0.55898213,6.202607,0,,0,1.5275342,0.8062093,1.8947117,0.03765072,1.3153831,0.21923052,6,3.388606,0.5647677,6,2.1337218,0.35562032,6
2025-12-11 13:30:04.747614,15,Grosser Aletsch,train,7.302049,97.66056,5.30572,18.406656,0,,0,8.724269,1.8297515,4.7680078,0.03765072,6.0125494,0.33403054,18,12.737521,0.70764005,18,4.4568295,0.24760164,18
2025-12-11 13:30:04.837200,15,Grosser Aletsch,val,1.4159575,2.9349537,0.47318065,6.202607,0,,0,1.4972599,0.79023093,1.8947117,0.041429315,1.3275135,0.22125225,6,3.1245847,0.5207641,6,2.2148914,0.36914858,6
2025-12-11 13:30:05.485049,16,Grosser Aletsch,train,6.773748,88.40421,4.8028393,18.406656,0,,0,8.627225,1.8093983,4.7680078,0.041429315,5.2336283,0.29075712,18,11.863623,0.65909016,18,4.517334,0.250963,18
2025-12-11 13:30:05.574863,16,Grosser Aletsch,val,1.3720056,2.744707,0.44250864,6.202607,0,,0,1.468319,0.7749564,1.8947117,0.045304928,1.3779395,0.22965658,6,2.879228,0.47987136,6,2.2969725,0.38282877,6
2025-12-11 13:30:06.223132,17,Grosser Aletsch,train,6.2789626,79.751625,4.3327603,18.406656,0,,0,8.529733,1.7889512,4.7680078,0.045304928,4.5385427,0.25214127,18,11.029753,0.61276406,18,4.5820546,0.2545586,18
2025-12-11 13:30:06.314041,17,Grosser Aletsch,val,1.3876057,2.9125443,0.46956775,6.202607,0,,0,1.4407187,0.7603893,1.8947117,0.04930226,1.4675522,0.24459204,6,2.6533659,0.44222766,6,2.3798676,0.3966446,6
2025-12-11 13:30:06.946841,18,Grosser Aletsch,train,5.8193974,71.73444,3.8972013,18.406656,0,,0,8.43153,1.768355,4.7680078,0.04930226,3.9287143,0.21826191,18,10.2375345,0.56875193,18,4.65073,0.2583739,18
2025-12-11 13:30:07.038892,18,Grosser Aletsch,val,1.4654967,3.455169,0.55705106,6.202607,0,,0,1.4144653,0.7465332,1.8947117,0.053444713,1.5969846,0.26616412,6,2.4475944,0.4079324,6,2.4634757,0.4105793,6
2025-12-11 13:30:07.683367,19,Grosser Aletsch,train,5.396853,64.38527,3.497934,18.406656,0,,0,8.332562,1.7475984,4.7680078,0.053444713,3.4056544,0.18920302,18,9.488851,0.5271584,18,4.7230897,0.26239386,18
2025-12-11 13:30:07.774158,19,Grosser Aletsch,val,1.6085521,4.389945,0.70775807,6.202607,0,,0,1.3895686,0.73339313,1.8947117,0.05775222,1.7677755,0.29462928,6,2.2634587,0.37724313,6,2.547684,0.424614,6
2025-12-11 13:30:08.423701,20,Grosser Aletsch,train,5.0132732,57.73854,3.1368294,18.406656,0,,0,8.232998,1.7267166,4.7680078,0.05775222,2.9709933,0.16505519,18,8.785687,0.48809376,18,4.798855,0.26660305,18
2025-12-11 13:30:08.514817,20,Grosser Aletsch,val,1.8197012,5.734722,0.92456645,6.202607,0,,0,1.3660367,0.7209733,1.8947117,0.062239856,1.9809508,0.33015847,6,2.1019857,0.35033095,6,2.632355,0.43872583,6
2025-12-11 13:30:09.162272,21,Grosser Aletsch,train,4.670761,51.83106,2.8158867,18.406656,0,,0,8.133154,1.7057762,4.7680078,0.062239856,2.626543,0.14591905,18,8.13025,0.45168057,18,4.877722,0.27098456,18
2025-12-11 13:30:09.252918,21,Grosser Aletsch,val,2.1019337,7.507925,1.2104467,6.202607,0,,0,1.343866,0.70927197,1.8947117,0.06691678,2.2369812,0.3728302,6,1.9636028,0.32726714,6,2.7173133,0.45288557,6
2025-12-11 13:30:09.903102,22,Grosser Aletsch,train,4.3714514,46.700546,2.5371554,18.406656,0,,0,8.033309,1.6848356,4.7680078,0.06691678,2.3739743,0.13188747,18,7.5245247,0.41802916,18,4.959347,0.27551928,18
2025-12-11 13:30:09.993236,22,Grosser Aletsch,val,2.4583302,9.72827,1.5684162,6.202607,0,,0,1.3230481,0.6982846,1.8947117,0.07178535,2.5377584,0.42295974,6,1.8505406,0.30842346,6,2.8023286,0.46705478,6
2025-12-11 13:30:10.618753,23,Grosser Aletsch,train,4.1175165,42.385887,2.3027477,18.406656,0,,0,7.9336467,1.6639333,4.7680078,0.07178535,2.215065,0.12305917,18,6.9706254,0.38725698,18,5.043314,0.28018412,18
2025-12-11 13:30:10.707718,23,Grosser Aletsch,val,2.8919532,12.414814,2.0015478,6.202607,0,,0,1.3035585,0.6879983,1.8947117,0.076838836,2.8835084,0.48058474,6,1.7635074,0.2939179,6,2.887079,0.48117983,6
2025-12-11 13:30:11.353996,24,Grosser Aletsch,train,3.9111748,38.927364,2.1148527,18.406656,0,,0,7.834229,1.6430823,4.7680078,0.076838836,2.1517973,0.1195443,18,6.471291,0.35951617,18,5.129102,0.28495014,18
2025-12-11 13:30:11.445282,24,Grosser Aletsch,val,3.4057384,15.585861,2.512792,6.202607,0,,0,1.2853465,0.67838633,1.8947117,0.08205627,3.2752237,0.54587066,6,1.7039304,0.28398842,6,2.9710615,0.4951769,6
2025-12-11 13:30:12.062729,25,Grosser Aletsch,train,3.754665,36.366463,1.9757235,18.406656,0,,0,7.735006,1.6222721,4.7680078,0.08205627,2.1855066,0.12141703,18,6.0288887,0.33493826,18,5.2159624,0.2897757,18
2025-12-11 13:30:12.153736,25,Grosser Aletsch,val,4.002206,19.257679,3.1047719,6.202607,0,,0,1.268302,0.66939044,1.8947117,0.087387525,3.712705,0.6187842,6,1.6733137,0.27888563,6,3.05334,0.50889003,6
2025-12-11 13:30:12.794446,26,Grosser Aletsch,train,3.6502016,34.745197,1.8876431,18.406656,0,,0,7.6358175,1.6014693,4.7680078,0.087387525,2.317181,0.12873228,18,5.646521,0.3136956,18,5.3026285,0.29459047,18
2025-12-11 13:30:12.878720,26,Grosser Aletsch,val,4.681936,23.436169,3.7784386,6.202607,0,,0,1.2521571,0.6608694,1.8947117,0.09269466,4.1922293,0.6987049,6,1.6721936,0.27869895,6,3.1315773,0.52192956,6
2025-12-11 13:30:13.511402,27,Grosser Aletsch,train,3.5997722,34.103928,1.8528041,18.406656,0,,0,7.536372,1.5806124,4.7680078,0.09269466,2.545378,0.14140989,18,5.3274846,0.29597136,18,5.3861294,0.2992294,18
2025-12-11 13:30:13.601886,27,Grosser Aletsch,val,5.4054713,27.882412,4.495273,6.202607,0,,0,1.237138,0.6529426,1.8947117,0.09751108,4.684634,0.7807724,6,1.7008839,0.28348064,6,3.1991405,0.53319013,6
2025-12-11 13:30:14.219648,28,Grosser Aletsch,train,3.6029766,34.430244,1.8705323,18.406656,0,,0,7.440664,1.5605394,4.7680078,0.09751108,2.8475082,0.1581949,18,5.084802,0.282489,18,5.458584,0.30325466,18
2025-12-11 13:30:14.305999,28,Grosser Aletsch,val,6.082809,32.047653,5.166804,6.202607,0,,0,1.2239469,0.64598054,1.8947117,0.10123966,5.129949,0.85499156,6,1.7482947,0.29138246,6,3.2488425,0.54147375,6
2025-12-11 13:30:14.934617,29,Grosser Aletsch,train,3.645418,35.446205,1.9257276,18.406656,0,,0,7.356451,1.5428773,4.7680078,0.10123966,3.1670246,0.17594582,18,4.92476,0.27359778,18,5.511437,0.30619094,18
2025-12-11 13:30:15.023830,29,Grosser Aletsch,val,6.6170454,35.33931,5.697493,6.202607,0,,0,1.2131467,0.64028037,1.8947117,0.10352556,5.470322,0.9117204,6,1.7975465,0.2995911,6,3.2768855,0.5461476,6
2025-12-11 13:30:15.647094,30,Grosser Aletsch,train,3.699793,36.638046,1.9904782,18.406656,0,,0,7.2906146,1.5290694,4.7680078,0.10352556,3.4349067,0.19082816,18,4.8345914,0.26858842,18,5.540081,0.3077823,18
2025-12-11 13:30:15.738165,30,Grosser Aletsch,val,7.003398,37.72662,6.0823812,6.202607,0,,0,1.2044532,0.63569206,1.8947117,0.104704164,5.7088985,0.95148313,6,1.8397219,0.30662033,6,3.288602,0.54810035,6
2025-12-11 13:30:16.361282,31,Grosser Aletsch,train,3.7484803,37.68576,2.0473986,18.406656,0,,0,7.2415094,1.5187705,4.7680078,0.104704164,3.6325762,0.2018098,18,4.7862263,0.26590148,18,5.550472,0.30835953,18
2025-12-11 13:30:16.455506,31,Grosser Aletsch,val,7.243743,39.220917,6.3232956,6.202607,0,,0,1.1975496,0.6320484,1.8947117,0.104966484,5.8497877,0.9749646,6,1.8693514,0.31155857,6,3.2867827,0.54779714,6
2025-12-11 13:30:17.110707,32,Grosser Aletsch,train,3.7816272,38.412926,2.086904,18.406656,0,,0,7.2075224,1.5116423,4.7680078,0.104966484,3.7522726,0.20845959,18,4.762531,0.26458505,18,5.545776,0.30809867,18
2025-12-11 13:30:17.200865,32,Grosser Aletsch,val,7.3461037,39.87117,6.428131,6.202607,0,,0,1.1921934,0.6292215,1.8947117,0.10445273,5.900096,0.9833493,6,1.8844643,0.31407738,6,3.273345,0.5455575,6
2025-12-11 13:30:17.836423,33,Grosser Aletsch,train,3.7950583,38.746662,2.1050353,18.406656,0,,0,7.187145,1.5073687,4.7680078,0.10445273,3.7944105,0.21080059,18,4.7536654,0.26409253,18,5.52823,0.3071239,18
2025-12-11 13:30:17.927280,33,Grosser Aletsch,val,7.3228006,39.75255,6.4090066,6.202607,0,,0,1.1882195,0.6271242,1.8947117,0.10327544,5.868655,0.97810924,6,1.8852625,0.3142104,6,3.249761,0.5416269,6
2025-12-11 13:30:18.550284,34,Grosser Aletsch,train,3.7886765,38.688057,2.1018515,18.406656,0,,0,7.1790075,1.505662,4.7680078,0.10327544,3.7651243,0.20917358,18,4.7550387,0.26416883,18,5.499616,0.30553424,18
